"","I","IIA","IIB","III","IV","V"
"2021-06-29",5.27815489090546,2.61547971471272,2.85454459108717,2.79538863807387,2.87607451386349,2.85702842472568
"2021-07-02",5.00600333774355,2.61550322588779,2.83903503010485,2.75801511848653,2.85652788561946,2.87873347187188
"2021-07-05",5.34638442360986,2.60244328860028,2.82285384296175,2.75343235159305,2.86264437635026,2.85114827696393
"2021-07-08",4.91942088961148,2.59883064729289,2.81317479578367,2.72356151863775,2.86451638772783,2.87340562714983
"2021-07-11",4.68821505232959,2.57493633932463,2.79263764321075,2.68343751598414,2.8328697076704,2.83946309896335
"2021-07-14",7.17044341979418,2.6032095231288,2.99788372326974,2.87111392814376,2.97602718982257,2.9049260930499
"2021-07-17",5.47855274891288,2.56365305204146,2.87192317311603,2.75682207649394,2.90323775253116,2.79784056607231
"2021-07-20",5.06922515350302,2.54298120222275,2.80983064204286,2.74483115666287,2.85276434173604,2.79758415208872
"2021-07-23",5.26250897841762,2.48831744625934,2.77836010941398,2.6982461491784,2.83751208562435,2.69019921938906
"2021-07-26",5.82810193025194,2.48600614771681,2.82281878821897,2.72058749277048,2.84387797780583,2.72094366485975
"2021-07-29",5.09308759121678,2.45560614444334,2.75133870356451,2.65527897316538,2.78820244414892,2.67245619872973
"2021-08-01",4.79148646863854,2.42481735940413,2.66066947202319,2.58516367895821,2.73656281416482,2.62170698022434
"2021-08-04",4.67051279799244,2.41986392918556,2.65122694864441,2.56850569235406,2.70646053622355,2.63218588979093
"2021-08-07",4.40564002748313,2.37282874781466,2.59483046968743,2.50623907067249,2.66859810607374,2.58605248886924
"2021-08-10",4.76279486785631,2.36222053986964,2.62681507386856,2.52064669627257,2.66883615368084,2.58389540408744
"2021-08-13",5.93401788238478,2.36809079626313,2.84864676596797,2.65293549893137,2.74148439150657,2.76194800887733
"2021-08-16",5.42884320791674,2.32867946715771,2.74202681340172,2.59991079126291,2.71128800108895,2.69379610345729
"2021-08-19",4.79735800855447,2.3018829280433,2.62256745439065,2.50458394392332,2.61635337924419,2.53723893381212
"2021-08-22",5.68449417862137,2.51037251339113,2.7387383824888,2.51578030867517,2.62871446015179,2.49257586078628
"2021-08-25",4.56498602779922,2.35264170682671,2.56008066739057,2.44694437213126,2.60159720851082,2.46721475611947
"2021-08-28",5.45363147488384,2.32077308879066,2.59813202510804,2.45625303138642,2.61343872251553,2.50552516944006
"2021-08-31",4.49215965119344,2.2984698802964,2.51561537262794,2.4168707534628,2.58666854386102,2.49796906393502
"2021-09-03",4.19113374801485,2.32879699635199,2.55351068034793,2.42692617465546,2.58756670177368,2.46381892694253
"2021-09-06",3.8967407139777,2.3187187450018,2.48163594539007,2.39632176180614,2.58253740325555,2.47461621445787
"2021-09-09",4.98787185468128,2.28368251863103,2.53319131751843,2.47526050699381,2.65785198055202,2.52156949519363
"2021-09-12",4.03336320759832,2.24771785624457,2.45079975961022,2.38159298522197,2.57189008326127,2.41549450096233
"2021-09-15",3.60096414276378,2.22374424057168,2.39514817972996,2.34046816407289,2.53493626147262,2.37537298756029
"2021-09-18",4.96072978584011,2.21225351896279,2.44951719614451,2.41773879803852,2.57863055362215,2.46178162932316
"2021-09-21",4.19561046355922,2.19261880839162,2.38612314555524,2.34350076970688,2.55060457315857,2.42955252685746
"2021-09-24",3.71612509028198,2.19002455894559,2.35308084977155,2.32232429254952,2.51674671566931,2.36914686054399
"2021-09-27",3.48189788285292,2.20982688011956,2.38831824426952,2.3234162597092,2.49597605194263,2.33941353581281
"2021-09-30",3.43991610121968,2.23114527605544,2.36019177502266,2.32807393818089,2.50902444955124,2.3723641634769
"2021-10-03",6.12779471408545,2.38110634649482,2.95746261669252,2.57114745681948,2.8500808068391,2.83125203662712
"2021-10-06",4.22054058462046,2.25306486992413,2.4798015628587,2.4136668946198,2.64778680797234,2.96881387045269
"2021-10-09",4.78512131953707,2.19281709408425,2.43491127329333,2.37646172620405,2.54345643363591,2.5942689532829
"2021-10-12",3.87750188019111,2.20739988050504,2.39323732324588,2.33062536311344,2.53164879503349,2.52830836736434
"2021-10-15",3.47643422940795,2.19035795167947,2.35034552304766,2.28899688473757,2.46377675818583,2.36308153909904
"2021-10-18",8.57266277342158,3.13345897798477,3.35251834281582,3.17707912733922,3.41026420125182,3.12537037449315
"2021-10-21",4.67341580299978,2.60233715763333,2.65048031345804,2.61346570549443,2.71571964779343,2.71604010668777
"2021-10-24",6.10836935023817,2.40939340020682,2.61436012826257,2.80533997328457,2.9802565348062,3.07699838906776
"2021-10-27",4.72608772253201,2.25038164518614,2.4428674701339,2.51727917263599,2.71119057708416,2.7754291177238
"2021-10-30",4.00789153356128,2.26044278081915,2.50076720566263,2.46983873933537,2.55029043701399,2.5891725085154
"2021-11-02",3.65982471314471,2.49419602772499,2.8117520211151,2.83197905494216,2.74939161467063,2.50585072520588
"2021-11-05",3.18950492958935,2.22771576602736,2.42246756397232,2.52359034358217,2.82558767101958,2.46421890934253
"2021-11-08",3.23361502203821,2.19134373810448,2.36014003871135,2.3511022393726,2.55549354323284,2.45633137052175
"2021-11-11",3.61852439438529,3.8145952910886,4.64426759832037,5.0460893091128,4.78956355192634,2.92695180752953
"2021-11-14",4.17056235308478,3.20620733806966,3.26851626744503,3.25868211761146,3.20945534943223,2.52153392029661
"2021-11-17",3.47570200871857,2.53786469105257,2.76366512280409,2.85947155373263,2.83221733368642,2.65501627791179
"2021-11-20",11.2274889961461,5.56717868294886,6.68364992403249,8.05847523101671,8.03464292568413,6.35051975955434
"2021-11-23",14.4573945680148,7.83017665058686,9.55137212695403,8.8859574304361,8.69254962615384,10.7784086147876
"2021-11-26",11.2124708800011,6.77498136988603,6.15834228646265,6.24182990269206,5.95582576384778,5.75157414830411
"2021-11-29",7.27583360555086,3.90445396865092,4.05777239962165,4.1387576974147,3.95310692964213,3.95124205486587
"2021-12-02",6.2339383449104,3.3218716582924,3.35128507725189,3.26820460933832,3.16472466723635,3.26562657891487
"2021-12-05",5.74797016599498,2.86337605805074,3.04906432305475,3.50154183199844,3.95732553294506,5.69692756224809
"2021-12-08",5.82894460572627,2.72516982507186,3.06499586433043,4.08003350231177,5.0502260607911,5.20170672656525
"2021-12-11",4.63483662467295,2.39703139846816,2.53797016371738,3.021458657127,3.89746269182736,3.79576197852406
"2021-12-14",7.71668877582106,4.75109015235899,5.90049620270445,5.80197062378252,5.82669423831118,7.06956011239452
"2021-12-17",17.0222832165145,10.7966941425574,12.5483374530369,11.4342529914471,12.0274459455028,13.0759378727475
"2021-12-20",14.5252370598928,12.8650439091356,14.5577210513114,15.852577413779,13.4747335329436,9.89175663007975
"2021-12-23",19.1813609125026,11.1513520896207,14.5244974220866,14.1268800469277,13.4049425368374,9.9267342881571
"2021-12-26",17.4788317052084,9.59327694366023,12.3661643679201,13.6959118441019,12.7600665574538,10.2818181267771
"2021-12-29",17.7536954091089,9.94181342055362,12.9422490651318,12.6045517392609,11.5708771280969,9.35031028195553
