"District","YearBegin","MonthBegin","DayBegin","YearEnd","MonthEnd","DayEnd","SoilMoisture"
"Guruve","2016","01","09","2016","01","11",8.89187756435628
"Mount Darwin","2016","01","09","2016","01","11",7.68474831585076
"Mazowe","2016","01","09","2016","01","11",8.63556685495166
"Centenary","2016","01","09","2016","01","11",11.9507181608569
"Rushinga","2016","01","09","2016","01","11",3.67566528341838
"Shamva","2016","01","09","2016","01","11",5.38736995284299
"Chikomba","2016","01","09","2016","01","11",3.32223024172401
"Goromonzi","2016","01","09","2016","01","11",7.16536776490619
"Marondera","2016","01","09","2016","01","11",8.02621347979703
"Mudzi","2016","01","09","2016","01","11",3.14827530243006
"Mutoko","2016","01","09","2016","01","11",5.02697709582626
"Murehwa","2016","01","09","2016","01","11",10.4118261575826
"UMP","2016","01","09","2016","01","11",3.57383505331282
"Seke","2016","01","09","2016","01","11",5.87788018293644
"Wedza","2016","01","09","2016","01","11",3.31497859099521
"Chirumhanzu","2016","01","09","2016","01","11",3.00942219627453
"Gokwe North","2016","01","09","2016","01","11",2.55483421542583
"Gokwe South","2016","01","09","2016","01","11",3.45827182976749
"Gweru","2016","01","09","2016","01","11",4.83587954243305
"Kwekwe","2016","01","09","2016","01","11",3.45510107091251
"Mberengwa","2016","01","09","2016","01","11",2.54250894581257
"Shurugwi","2016","01","09","2016","01","11",3.74008512070167
"Zvishavane","2016","01","09","2016","01","11",2.61109597099942
"Binga","2016","01","09","2016","01","11",3.41876654273732
"Bubi","2016","01","09","2016","01","11",3.88246636879711
"Hwange","2016","01","09","2016","01","11",2.93089052897565
"Lupane","2016","01","09","2016","01","11",3.11294460015146
"Nkayi","2016","01","09","2016","01","11",3.81368114666805
"Tsholotsho","2016","01","09","2016","01","11",2.55029700982393
"Umguza","2016","01","09","2016","01","11",3.05706899145056
"Beitbridge","2016","01","09","2016","01","11",4.57910285978139
"Bulilima (North)","2016","01","09","2016","01","11",2.82033810569341
"Gwanda","2016","01","09","2016","01","11",2.62752774190543
"Insiza","2016","01","09","2016","01","11",5.21288112270248
"Mangwe (South)","2016","01","09","2016","01","11",2.92489800937714
"Matobo","2016","01","09","2016","01","11",2.85190752386052
"Umzingwane","2016","01","09","2016","01","11",5.26289988165559
"Bikita","2016","01","09","2016","01","11",2.86310385267288
"Chiredzi","2016","01","09","2016","01","11",3.86046298275634
"Chivi","2016","01","09","2016","01","11",2.45346930720416
"Gutu","2016","01","09","2016","01","11",2.55950222505731
"Masvingo","2016","01","09","2016","01","11",2.60956681898779
"Mwenezi","2016","01","09","2016","01","11",3.84671604885455
"Zaka","2016","01","09","2016","01","11",3.13344156942265
"Chegutu","2016","01","09","2016","01","11",7.44004413922919
"Hurungwe","2016","01","09","2016","01","11",6.46191260532759
"Kadoma","2016","01","09","2016","01","11",4.53251999628749
"Kariba","2016","01","09","2016","01","11",7.78878402526732
"Makonde","2016","01","09","2016","01","11",6.00659953250596
"Zvimba","2016","01","09","2016","01","11",6.99649964514493
"Harare","2016","01","12","2016","01","14",10.9349064116656
"Bulawayo","2016","01","12","2016","01","14",4.8004949408916
"Buhera","2016","01","12","2016","01","14",4.97278534744263
"Chimanimani","2016","01","12","2016","01","14",6.22498281285755
"Chipinge","2016","01","12","2016","01","14",3.49760612594688
"Makoni","2016","01","12","2016","01","14",16.8226404622828
"Mutare","2016","01","12","2016","01","14",5.92755037064331
"Mutasa","2016","01","12","2016","01","14",13.0569462841925
"Nyanga","2016","01","12","2016","01","14",14.8564283627224
"Bindura","2016","01","12","2016","01","14",10.2382913651027
"Guruve","2016","01","12","2016","01","14",9.93723279102472
"Mount Darwin","2016","01","12","2016","01","14",12.5143315129719
"Mazowe","2016","01","12","2016","01","14",13.845633863614
"Centenary","2016","01","12","2016","01","14",16.7040383270074
"Rushinga","2016","01","12","2016","01","14",3.60336116923612
"Shamva","2016","01","12","2016","01","14",7.64395413100122
"Chikomba","2016","01","12","2016","01","14",10.7078772008399
"Goromonzi","2016","01","12","2016","01","14",11.490157086029
"Marondera","2016","01","12","2016","01","14",17.439312882233
"Mudzi","2016","01","12","2016","01","14",3.21323140497428
"Mutoko","2016","01","12","2016","01","14",7.92731660699493
"Murehwa","2016","01","12","2016","01","14",18.6218698626836
"UMP","2016","01","12","2016","01","14",5.00579274524572
"Seke","2016","01","12","2016","01","14",11.3280645943833
"Wedza","2016","01","12","2016","01","14",11.0364362936319
"Chirumhanzu","2016","01","12","2016","01","14",10.3500784489117
"Gokwe North","2016","01","12","2016","01","14",5.72907196035406
"Gokwe South","2016","01","12","2016","01","14",10.6716668887279
"Gweru","2016","01","12","2016","01","14",11.0537034635905
"Kwekwe","2016","01","12","2016","01","14",7.645165340187
"Mberengwa","2016","01","12","2016","01","14",3.4369164847078
"Shurugwi","2016","01","12","2016","01","14",9.37295627210614
"Zvishavane","2016","01","12","2016","01","14",4.6358735875963
"Binga","2016","01","12","2016","01","14",3.89226084665922
"Bubi","2016","01","12","2016","01","14",7.67855976473721
"Hwange","2016","01","12","2016","01","14",2.92586556135209
"Lupane","2016","01","12","2016","01","14",4.41308548910106
"Nkayi","2016","01","12","2016","01","14",9.10965524428927
"Tsholotsho","2016","01","12","2016","01","14",3.20691437702964
"Umguza","2016","01","12","2016","01","14",4.90731200648754
"Beitbridge","2016","01","12","2016","01","14",2.78269442744346
"Bulilima (North)","2016","01","12","2016","01","14",4.427785466624
"Gwanda","2016","01","12","2016","01","14",2.77537787102786
"Insiza","2016","01","12","2016","01","14",10.0320134268159
"Mangwe (South)","2016","01","12","2016","01","14",3.85476609917243
"Matobo","2016","01","12","2016","01","14",3.86091668267778
"Umzingwane","2016","01","12","2016","01","14",7.41865284589771
"Bikita","2016","01","12","2016","01","14",2.48353345042267
"Chiredzi","2016","01","12","2016","01","14",2.49438949024052
"Chivi","2016","01","12","2016","01","14",3.18820163949892
"Gutu","2016","01","12","2016","01","14",6.49922879548146
"Masvingo","2016","01","12","2016","01","14",4.14416538478525
"Mwenezi","2016","01","12","2016","01","14",2.83087326219395
"Zaka","2016","01","12","2016","01","14",2.65071155852436
"Chegutu","2016","01","12","2016","01","14",15.1339307069527
"Hurungwe","2016","01","12","2016","01","14",7.94235598325435
"Kadoma","2016","01","12","2016","01","14",11.7576546764208
"Kariba","2016","01","12","2016","01","14",9.47093796042565
"Makonde","2016","01","12","2016","01","14",9.12905144105302
"Zvimba","2016","01","12","2016","01","14",12.3983494673009
"Harare","2016","01","15","2016","01","17",14.5641226569647
"Bulawayo","2016","01","15","2016","01","17",9.50576032195697
"Buhera","2016","01","15","2016","01","17",5.91651612842618
"Chimanimani","2016","01","15","2016","01","17",6.05982819601881
"Chipinge","2016","01","15","2016","01","17",4.37842592003372
"Makoni","2016","01","15","2016","01","17",15.9136884178145
"Mutare","2016","01","15","2016","01","17",6.14785952579359
"Mutasa","2016","01","15","2016","01","17",12.3451518353921
"Nyanga","2016","01","15","2016","01","17",14.6890362144665
"Bindura","2016","01","15","2016","01","17",18.3791558582439
"Guruve","2016","01","15","2016","01","17",15.7317371548181
"Mount Darwin","2016","01","15","2016","01","17",20.7136675494489
"Mazowe","2016","01","15","2016","01","17",20.4628084186959
"Centenary","2016","01","15","2016","01","17",22.3148133883362
"Rushinga","2016","01","15","2016","01","17",7.79394301301138
"Shamva","2016","01","15","2016","01","17",13.8936468819043
"Chikomba","2016","01","15","2016","01","17",10.0911071258279
"Goromonzi","2016","01","15","2016","01","17",13.8951320112118
"Marondera","2016","01","15","2016","01","17",14.8931031057913
"Mudzi","2016","01","15","2016","01","17",4.68182938756582
"Mutoko","2016","01","15","2016","01","17",7.94524736176929
"Murehwa","2016","01","15","2016","01","17",18.2751679899089
"UMP","2016","01","15","2016","01","17",5.66548371054003
"Seke","2016","01","15","2016","01","17",12.3047266228952
"Wedza","2016","01","15","2016","01","17",9.93676689389148
"Chirumhanzu","2016","01","15","2016","01","17",11.5972145246332
"Gokwe North","2016","01","15","2016","01","17",13.6691908973098
"Gokwe South","2016","01","15","2016","01","17",18.1501327503735
"Gweru","2016","01","15","2016","01","17",12.2382999938071
"Kwekwe","2016","01","15","2016","01","17",12.2537914375756
"Mberengwa","2016","01","15","2016","01","17",12.0266118902438
"Shurugwi","2016","01","15","2016","01","17",10.2196154966468
"Zvishavane","2016","01","15","2016","01","17",10.2235893997603
"Binga","2016","01","15","2016","01","17",16.4498021634536
"Bubi","2016","01","15","2016","01","17",12.8463849381752
"Hwange","2016","01","15","2016","01","17",15.4561978717251
"Lupane","2016","01","15","2016","01","17",15.5120101893626
"Nkayi","2016","01","15","2016","01","17",15.600022292656
"Tsholotsho","2016","01","15","2016","01","17",10.4465335050731
"Umguza","2016","01","15","2016","01","17",11.8241055087333
"Beitbridge","2016","01","15","2016","01","17",5.228712767546
"Bulilima (North)","2016","01","15","2016","01","17",12.8121919884299
"Gwanda","2016","01","15","2016","01","17",9.63126255817218
"Insiza","2016","01","15","2016","01","17",14.3748021277981
"Mangwe (South)","2016","01","15","2016","01","17",12.3377886559816
"Matobo","2016","01","15","2016","01","17",11.3156577717052
"Umzingwane","2016","01","15","2016","01","17",15.5061560337878
"Bikita","2016","01","15","2016","01","17",3.26077811998561
"Chiredzi","2016","01","15","2016","01","17",4.92519001334579
"Chivi","2016","01","15","2016","01","17",7.19048589612513
"Gutu","2016","01","15","2016","01","17",6.80174400090135
"Masvingo","2016","01","15","2016","01","17",5.83263530744485
"Mwenezi","2016","01","15","2016","01","17",7.6626400019483
"Zaka","2016","01","15","2016","01","17",4.21627728794233
"Chegutu","2016","01","15","2016","01","17",16.0424273006278
"Hurungwe","2016","01","15","2016","01","17",12.5458362680254
"Kadoma","2016","01","15","2016","01","17",15.2232090858158
"Kariba","2016","01","15","2016","01","17",17.2090704002944
"Makonde","2016","01","15","2016","01","17",15.9915019455748
"Zvimba","2016","01","15","2016","01","17",16.3015622658832
"Harare","2016","01","18","2016","01","20",8.42081880801941
"Bulawayo","2016","01","18","2016","01","20",4.44915617895021
"Buhera","2016","01","18","2016","01","20",4.02314342666202
"Chimanimani","2016","01","18","2016","01","20",5.2723295471045
"Chipinge","2016","01","18","2016","01","20",3.80561661195022
"Makoni","2016","01","18","2016","01","20",10.9773879895483
"Mutare","2016","01","18","2016","01","20",4.83128353230231
"Mutasa","2016","01","18","2016","01","20",8.65514703828775
"Nyanga","2016","01","18","2016","01","20",11.128844108411
"Bindura","2016","01","18","2016","01","20",12.4700979621026
"Guruve","2016","01","18","2016","01","20",10.58015176829
"Mount Darwin","2016","01","18","2016","01","20",12.9574711490046
"Mazowe","2016","01","18","2016","01","20",15.4709366934373
"Centenary","2016","01","18","2016","01","20",15.5708456483888
"Rushinga","2016","01","18","2016","01","20",5.15810299944039
"Shamva","2016","01","18","2016","01","20",9.37266421924045
"Chikomba","2016","01","18","2016","01","20",6.55658112571737
"Goromonzi","2016","01","18","2016","01","20",9.92621958537749
"Marondera","2016","01","18","2016","01","20",10.6324497640898
"Mudzi","2016","01","18","2016","01","20",3.60127344683419
"Mutoko","2016","01","18","2016","01","20",6.07358134094015
"Murehwa","2016","01","18","2016","01","20",14.5452313001633
"UMP","2016","01","18","2016","01","20",4.71595574966275
"Seke","2016","01","18","2016","01","20",7.34022026762573
"Wedza","2016","01","18","2016","01","20",6.6845746903783
"Chirumhanzu","2016","01","18","2016","01","20",6.94484940773405
"Gokwe North","2016","01","18","2016","01","20",12.0493580955282
"Gokwe South","2016","01","18","2016","01","20",11.7084912299791
"Gweru","2016","01","18","2016","01","20",7.34874163423737
"Kwekwe","2016","01","18","2016","01","20",6.41610899321762
"Mberengwa","2016","01","18","2016","01","20",6.24114056756526
"Shurugwi","2016","01","18","2016","01","20",6.10405796789187
"Zvishavane","2016","01","18","2016","01","20",5.36061911274406
"Binga","2016","01","18","2016","01","20",11.5101933318715
"Bubi","2016","01","18","2016","01","20",6.7285671691675
"Hwange","2016","01","18","2016","01","20",7.39244769448473
"Lupane","2016","01","18","2016","01","20",8.47224066581796
"Nkayi","2016","01","18","2016","01","20",8.66996523321632
"Tsholotsho","2016","01","18","2016","01","20",5.39797090710911
"Umguza","2016","01","18","2016","01","20",5.98748030769302
"Beitbridge","2016","01","18","2016","01","20",3.76183415461559
"Bulilima (North)","2016","01","18","2016","01","20",5.63230995683658
"Gwanda","2016","01","18","2016","01","20",4.88310508851267
"Insiza","2016","01","18","2016","01","20",7.44264094559097
"Mangwe (South)","2016","01","18","2016","01","20",5.27582884827666
"Matobo","2016","01","18","2016","01","20",4.99719840817613
"Umzingwane","2016","01","18","2016","01","20",7.21950355616774
"Bikita","2016","01","18","2016","01","20",2.95482612446741
"Chiredzi","2016","01","18","2016","01","20",3.43710088975414
"Chivi","2016","01","18","2016","01","20",4.46304390924359
"Gutu","2016","01","18","2016","01","20",4.6444939977659
"Masvingo","2016","01","18","2016","01","20",4.20812210884231
"Mwenezi","2016","01","18","2016","01","20",5.33458442726851
"Zaka","2016","01","18","2016","01","20",3.70093654734999
"Chegutu","2016","01","18","2016","01","20",9.07288284892518
"Hurungwe","2016","01","18","2016","01","20",10.7603879786839
"Kadoma","2016","01","18","2016","01","20",8.29970026319151
"Kariba","2016","01","18","2016","01","20",16.1688810804724
"Makonde","2016","01","18","2016","01","20",12.329212996902
"Zvimba","2016","01","18","2016","01","20",12.4686457147219
"Harare","2016","01","21","2016","01","23",7.83936564907493
"Bulawayo","2016","01","21","2016","01","23",3.67075144409253
"Buhera","2016","01","21","2016","01","23",3.1837885867573
"Chimanimani","2016","01","21","2016","01","23",4.52845158228382
"Chipinge","2016","01","21","2016","01","23",3.13540055643019
"Makoni","2016","01","21","2016","01","23",9.58130310507038
"Mutare","2016","01","21","2016","01","23",3.84874281827105
"Mutasa","2016","01","21","2016","01","23",7.19266566441679
"Nyanga","2016","01","21","2016","01","23",9.91418457607535
"Bindura","2016","01","21","2016","01","23",11.1473959860464
"Guruve","2016","01","21","2016","01","23",8.68925123005995
"Mount Darwin","2016","01","21","2016","01","23",10.826071277873
"Mazowe","2016","01","21","2016","01","23",14.5479474471463
"Centenary","2016","01","21","2016","01","23",13.624143851662
"Rushinga","2016","01","21","2016","01","23",4.02520282877471
"Shamva","2016","01","21","2016","01","23",7.9833458112874
"Chikomba","2016","01","21","2016","01","23",5.32155723328803
"Goromonzi","2016","01","21","2016","01","23",8.74073224697372
"Marondera","2016","01","21","2016","01","23",9.2311224614876
"Mudzi","2016","01","21","2016","01","23",3.08943453922393
"Mutoko","2016","01","21","2016","01","23",5.40952717315439
"Murehwa","2016","01","21","2016","01","23",13.1056924658839
"UMP","2016","01","21","2016","01","23",4.09741793209338
"Seke","2016","01","21","2016","01","23",6.57173879375612
