"District","DateBegin","DateEnd","SoilMoisture"
"Bulilima (North)","SM20200926","20200928",2.242976
"Gwanda","SM20200926","20200928",2.298659
"Insiza","SM20200926","20200928",2.216326
"Mangwe (South)","SM20200926","20200928",2.254096
"Matobo","SM20200926","20200928",2.227285
"Umzingwane","SM20200926","20200928",2.186022
"Bikita","SM20200926","20200928",2.25486
"Chiredzi","SM20200926","20200928",2.176902
"Chivi","SM20200926","20200928",2.232263
"Gutu","SM20200926","20200928",2.270403
"Masvingo","SM20200926","20200928",2.248393
"Mwenezi","SM20200926","20200928",2.223238
"Zaka","SM20200926","20200928",2.275108
"Chegutu","SM20200926","20200928",2.110935
"Hurungwe","SM20200926","20200928",2.011152
"Kadoma","SM20200926","20200928",2.14872
"Kariba","SM20200926","20200928",5.939631
"Makonde","SM20200926","20200928",2.054505
"Zvimba","SM20200926","20200928",2.214889
"Harare","SM20200929","20201001",2.362174
"Bulawayo","SM20200929","20201001",2.278251
"Buhera","SM20200929","20201001",2.273097
"Chimanimani","SM20200929","20201001",3.161432
"Chipinge","SM20200929","20201001",2.475686
"Makoni","SM20200929","20201001",2.616816
"Mutare","SM20200929","20201001",2.283717
"Mutasa","SM20200929","20201001",2.373563
"Nyanga","SM20200929","20201001",2.768564
"Bindura","SM20200929","20201001",2.326056
"Guruve","SM20200929","20201001",2.109477
"Mount Darwin","SM20200929","20201001",2.571159
"Mazowe","SM20200929","20201001",2.340732
"Centenary","SM20200929","20201001",2.258169
"Rushinga","SM20200929","20201001",2.831838
"Shamva","SM20200929","20201001",2.450099
"Chikomba","SM20200929","20201001",2.623792
"Goromonzi","SM20200929","20201001",2.532073
"Marondera","SM20200929","20201001",3.158451
"Mudzi","SM20200929","20201001",2.761048
"Mutoko","SM20200929","20201001",2.672998
"Murehwa","SM20200929","20201001",2.593404
"UMP","SM20200929","20201001",2.575856
"Seke","SM20200929","20201001",2.80189
"Wedza","SM20200929","20201001",2.654598
"Chirumhanzu","SM20200929","20201001",2.431191
"Gokwe North","SM20200929","20201001",2.096059
"Gokwe South","SM20200929","20201001",3.092859
"Gweru","SM20200929","20201001",2.380872
"Kwekwe","SM20200929","20201001",2.642067
"Mberengwa","SM20200929","20201001",2.64569
"Shurugwi","SM20200929","20201001",2.300792
"Zvishavane","SM20200929","20201001",2.280211
"Binga","SM20200929","20201001",2.80211
"Bubi","SM20200929","20201001",2.659136
"Hwange","SM20200929","20201001",2.791456
"Lupane","SM20200929","20201001",2.984207
"Nkayi","SM20200929","20201001",3.284122
"Tsholotsho","SM20200929","20201001",3.609876
"Umguza","SM20200929","20201001",2.578013
"Beitbridge","SM20200929","20201001",2.3235
"Bulilima (North)","SM20200929","20201001",2.480889
"Gwanda","SM20200929","20201001",2.402515
"Insiza","SM20200929","20201001",2.46761
"Mangwe (South)","SM20200929","20201001",2.270174
"Matobo","SM20200929","20201001",2.256361
"Umzingwane","SM20200929","20201001",2.265934
"Bikita","SM20200929","20201001",2.320896
"Chiredzi","SM20200929","20201001",2.304271
"Chivi","SM20200929","20201001",2.395585
"Gutu","SM20200929","20201001",2.332017
"Masvingo","SM20200929","20201001",2.407192
"Mwenezi","SM20200929","20201001",2.449866
"Zaka","SM20200929","20201001",2.560919
"Chegutu","SM20200929","20201001",2.537183
"Hurungwe","SM20200929","20201001",2.053167
"Kadoma","SM20200929","20201001",2.797888
"Kariba","SM20200929","20201001",5.985875
"Makonde","SM20200929","20201001",2.49905
"Zvimba","SM20200929","20201001",2.636904
"Harare","SM20201002","20201004",2.242277
"Bulawayo","SM20201002","20201004",2.249701
"Buhera","SM20201002","20201004",2.239457
"Chimanimani","SM20201002","20201004",2.916052
"Chipinge","SM20201002","20201004",2.364733
"Makoni","SM20201002","20201004",2.496091
"Mutare","SM20201002","20201004",2.283686
"Mutasa","SM20201002","20201004",2.320756
"Nyanga","SM20201002","20201004",2.715284
"Bindura","SM20201002","20201004",2.298818
"Guruve","SM20201002","20201004",2.101625
"Mount Darwin","SM20201002","20201004",2.565537
"Mazowe","SM20201002","20201004",2.264305
"Centenary","SM20201002","20201004",2.280025
"Rushinga","SM20201002","20201004",2.789515
"Shamva","SM20201002","20201004",2.460736
"Chikomba","SM20201002","20201004",2.407332
"Goromonzi","SM20201002","20201004",2.408064
"Marondera","SM20201002","20201004",3.031919
"Mudzi","SM20201002","20201004",2.778462
"Mutoko","SM20201002","20201004",2.793518
"Murehwa","SM20201002","20201004",2.575852
"UMP","SM20201002","20201004",2.664127
"Seke","SM20201002","20201004",2.603531
"Wedza","SM20201002","20201004",2.575957
"Chirumhanzu","SM20201002","20201004",2.449555
"Gokwe North","SM20201002","20201004",2.019834
"Gokwe South","SM20201002","20201004",2.458849
"Gweru","SM20201002","20201004",2.484498
"Kwekwe","SM20201002","20201004",2.286449
"Mberengwa","SM20201002","20201004",2.537474
"Shurugwi","SM20201002","20201004",2.388088
"Zvishavane","SM20201002","20201004",2.268506
"Binga","SM20201002","20201004",2.748572
"Bubi","SM20201002","20201004",2.40093
"Hwange","SM20201002","20201004",2.427291
"Lupane","SM20201002","20201004",2.531738
"Nkayi","SM20201002","20201004",2.501662
"Tsholotsho","SM20201002","20201004",2.557486
"Umguza","SM20201002","20201004",2.445676
"Beitbridge","SM20201002","20201004",3.965058
"Bulilima (North)","SM20201002","20201004",2.356837
"Gwanda","SM20201002","20201004",3.045017
"Insiza","SM20201002","20201004",2.371492
"Mangwe (South)","SM20201002","20201004",2.416921
"Matobo","SM20201002","20201004",2.375418
"Umzingwane","SM20201002","20201004",2.19137
"Bikita","SM20201002","20201004",2.249453
"Chiredzi","SM20201002","20201004",2.485944
"Chivi","SM20201002","20201004",2.404416
"Gutu","SM20201002","20201004",2.348781
"Masvingo","SM20201002","20201004",2.403042
"Mwenezi","SM20201002","20201004",2.94905
"Zaka","SM20201002","20201004",2.439614
"Chegutu","SM20201002","20201004",2.362315
"Hurungwe","SM20201002","20201004",2.009462
"Kadoma","SM20201002","20201004",2.310862
"Kariba","SM20201002","20201004",5.952774
"Makonde","SM20201002","20201004",2.095506
"Zvimba","SM20201002","20201004",2.318944
"Harare","SM20201005","20201007",2.767184
"Bulawayo","SM20201005","20201007",6.666969
"Buhera","SM20201005","20201007",2.470533
"Chimanimani","SM20201005","20201007",3.199563
"Chipinge","SM20201005","20201007",2.552078
"Makoni","SM20201005","20201007",2.784115
"Mutare","SM20201005","20201007",2.52441
"Mutasa","SM20201005","20201007",2.447816
"Nyanga","SM20201005","20201007",2.744569
"Bindura","SM20201005","20201007",2.362699
"Guruve","SM20201005","20201007",2.139899
"Mount Darwin","SM20201005","20201007",2.525674
"Mazowe","SM20201005","20201007",2.425024
"Centenary","SM20201005","20201007",2.269243
"Rushinga","SM20201005","20201007",2.800567
"Shamva","SM20201005","20201007",2.489807
"Chikomba","SM20201005","20201007",2.721586
"Goromonzi","SM20201005","20201007",3.075119
"Marondera","SM20201005","20201007",4.116409
"Mudzi","SM20201005","20201007",2.797566
"Mutoko","SM20201005","20201007",2.771788
"Murehwa","SM20201005","20201007",3.115414
"UMP","SM20201005","20201007",2.638657
"Seke","SM20201005","20201007",3.174884
"Wedza","SM20201005","20201007",2.617078
"Chirumhanzu","SM20201005","20201007",3.466337
"Gokwe North","SM20201005","20201007",2.074023
"Gokwe South","SM20201005","20201007",2.939811
"Gweru","SM20201005","20201007",3.055099
"Kwekwe","SM20201005","20201007",3.628472
"Mberengwa","SM20201005","20201007",4.672102
"Shurugwi","SM20201005","20201007",3.653346
"Zvishavane","SM20201005","20201007",5.077839
"Binga","SM20201005","20201007",2.819748
"Bubi","SM20201005","20201007",4.691882
"Hwange","SM20201005","20201007",2.548443
"Lupane","SM20201005","20201007",4.330336
"Nkayi","SM20201005","20201007",3.496738
"Tsholotsho","SM20201005","20201007",5.648886
"Umguza","SM20201005","20201007",6.911555
"Beitbridge","SM20201005","20201007",4.901305
"Bulilima (North)","SM20201005","20201007",5.105266
"Gwanda","SM20201005","20201007",5.446749
"Insiza","SM20201005","20201007",5.155865
"Mangwe (South)","SM20201005","20201007",6.548732
"Matobo","SM20201005","20201007",6.501315
"Umzingwane","SM20201005","20201007",5.112893
"Bikita","SM20201005","20201007",2.718936
"Chiredzi","SM20201005","20201007",2.934883
"Chivi","SM20201005","20201007",4.291892
"Gutu","SM20201005","20201007",3.26469
"Masvingo","SM20201005","20201007",3.814616
"Mwenezi","SM20201005","20201007",4.472702
"Zaka","SM20201005","20201007",3.169339
"Chegutu","SM20201005","20201007",2.902254
"Hurungwe","SM20201005","20201007",2.03207
"Kadoma","SM20201005","20201007",3.069115
"Kariba","SM20201005","20201007",5.981712
"Makonde","SM20201005","20201007",2.148436
"Zvimba","SM20201005","20201007",3.133545
"Harare","SM20201008","20201010",2.392224
"Bulawayo","SM20201008","20201010",4.134177
"Buhera","SM20201008","20201010",2.379412
"Chimanimani","SM20201008","20201010",3.110066
"Chipinge","SM20201008","20201010",2.404247
"Makoni","SM20201008","20201010",2.714983
"Mutare","SM20201008","20201010",2.474171
"Mutasa","SM20201008","20201010",2.440481
"Nyanga","SM20201008","20201010",2.702385
"Bindura","SM20201008","20201010",2.377283
"Guruve","SM20201008","20201010",2.29075
"Mount Darwin","SM20201008","20201010",2.652201
"Mazowe","SM20201008","20201010",2.523768
"Centenary","SM20201008","20201010",2.337993
"Rushinga","SM20201008","20201010",2.97077
"Shamva","SM20201008","20201010",2.499401
"Chikomba","SM20201008","20201010",2.862613
"Goromonzi","SM20201008","20201010",2.814015
"Marondera","SM20201008","20201010",3.754276
"Mudzi","SM20201008","20201010",2.835028
"Mutoko","SM20201008","20201010",2.778313
"Murehwa","SM20201008","20201010",2.938559
"UMP","SM20201008","20201010",2.658654
"Seke","SM20201008","20201010",2.943719
"Wedza","SM20201008","20201010",2.892239
"Chirumhanzu","SM20201008","20201010",3.662545
"Gokwe North","SM20201008","20201010",2.355633
"Gokwe South","SM20201008","20201010",2.804362
"Gweru","SM20201008","20201010",3.458566
"Kwekwe","SM20201008","20201010",3.267692
"Mberengwa","SM20201008","20201010",4.352793
"Shurugwi","SM20201008","20201010",3.991363
"Zvishavane","SM20201008","20201010",4.289827
"Binga","SM20201008","20201010",3.050691
"Bubi","SM20201008","20201010",4.561113
"Hwange","SM20201008","20201010",3.156849
"Lupane","SM20201008","20201010",4.070282
"Nkayi","SM20201008","20201010",3.350942
"Tsholotsho","SM20201008","20201010",6.38763
"Umguza","SM20201008","20201010",6.575539
"Beitbridge","SM20201008","20201010",4.109423
"Bulilima (North)","SM20201008","20201010",5.63241
"Gwanda","SM20201008","20201010",4.666622
"Insiza","SM20201008","20201010",4.606222
"Mangwe (South)","SM20201008","20201010",5.050875
"Matobo","SM20201008","20201010",4.725944
"Umzingwane","SM20201008","20201010",4.040758
"Bikita","SM20201008","20201010",2.493062
"Chiredzi","SM20201008","20201010",2.508775
"Chivi","SM20201008","20201010",3.695641
"Gutu","SM20201008","20201010",3.339004
"Masvingo","SM20201008","20201010",3.583903
"Mwenezi","SM20201008","20201010",3.873622
"Zaka","SM20201008","20201010",2.8397
"Chegutu","SM20201008","20201010",2.709938
"Hurungwe","SM20201008","20201010",2.287491
"Kadoma","SM20201008","20201010",2.766351
"Kariba","SM20201008","20201010",6.388216
"Makonde","SM20201008","20201010",2.425706
"Zvimba","SM20201008","20201010",2.850131
"Harare","SM20201011","20201013",8.702979
"Bulawayo","SM20201011","20201013",3.22116
"Buhera","SM20201011","20201013",4.138087
"Chimanimani","SM20201011","20201013",6.037521
"Chipinge","SM20201011","20201013",4.371681
"Makoni","SM20201011","20201013",6.159236
"Mutare","SM20201011","20201013",5.609603
"Mutasa","SM20201011","20201013",7.128991
"Nyanga","SM20201011","20201013",4.580081
"Bindura","SM20201011","20201013",7.755674
"Guruve","SM20201011","20201013",4.062837
"Mount Darwin","SM20201011","20201013",5.429743
"Mazowe","SM20201011","20201013",7.76205
"Centenary","SM20201011","20201013",5.853472
"Rushinga","SM20201011","20201013",3.542859
"Shamva","SM20201011","20201013",5.151852
"Chikomba","SM20201011","20201013",5.719214
"Goromonzi","SM20201011","20201013",11.3921
"Marondera","SM20201011","20201013",12.15305
"Mudzi","SM20201011","20201013",3.465908
"Mutoko","SM20201011","20201013",5.121473
"Murehwa","SM20201011","20201013",7.755008
"UMP","SM20201011","20201013",3.408804
"Seke","SM20201011","20201013",9.585445
"Wedza","SM20201011","20201013",6.84928
"Chirumhanzu","SM20201011","20201013",5.810163
"Gokwe North","SM20201011","20201013",5.314434
"Gokwe South","SM20201011","20201013",4.783539
"Gweru","SM20201011","20201013",4.021489
"Kwekwe","SM20201011","20201013",4.973049
"Mberengwa","SM20201011","20201013",6.439071
"Shurugwi","SM20201011","20201013",5.231208
"Zvishavane","SM20201011","20201013",5.235711
"Binga","SM20201011","20201013",3.224363
"Bubi","SM20201011","20201013",4.84279
"Hwange","SM20201011","20201013",3.151616
"Lupane","SM20201011","20201013",4.031928
"Nkayi","SM20201011","20201013",4.782862
"Tsholotsho","SM20201011","20201013",5.520175
"Umguza","SM20201011","20201013",5.966219
"Beitbridge","SM20201011","20201013",4.304403
"Bulilima (North)","SM20201011","20201013",4.514625
"Gwanda","SM20201011","20201013",4.563447
"Insiza","SM20201011","20201013",4.78649
"Mangwe (South)","SM20201011","20201013",4.100421
"Matobo","SM20201011","20201013",3.969088
"Umzingwane","SM20201011","20201013",3.786274
"Bikita","SM20201011","20201013",3.431007
"Chiredzi","SM20201011","20201013",4.026338
"Chivi","SM20201011","20201013",5.138513
"Gutu","SM20201011","20201013",4.806109
"Masvingo","SM20201011","20201013",5.009351
"Mwenezi","SM20201011","20201013",6.239019
"Zaka","SM20201011","20201013",4.518845
"Chegutu","SM20201011","20201013",6.940432
"Hurungwe","SM20201011","20201013",2.677053
"Kadoma","SM20201011","20201013",5.674019
"Kariba","SM20201011","20201013",7.15655
"Makonde","SM20201011","20201013",3.42819
"Zvimba","SM20201011","20201013",5.1815
"Harare","SM20201014","20201016",3.662603
"Bulawayo","SM20201014","20201016",2.689662
"Buhera","SM20201014","20201016",4.014664
"Chimanimani","SM20201014","20201016",5.397834
"Chipinge","SM20201014","20201016",3.394494
"Makoni","SM20201014","20201016",4.258938
"Mutare","SM20201014","20201016",4.295592
"Mutasa","SM20201014","20201016",4.366822
"Nyanga","SM20201014","20201016",3.889592
"Bindura","SM20201014","20201016",4.21854
"Guruve","SM20201014","20201016",2.613218
"Mount Darwin","SM20201014","20201016",2.978835
"Mazowe","SM20201014","20201016",4.796876
"Centenary","SM20201014","20201016",2.90125
"Rushinga","SM20201014","20201016",3.102924
"Shamva","SM20201014","20201016",3.023067
"Chikomba","SM20201014","20201016",4.882908
"Goromonzi","SM20201014","20201016",6.599473
"Marondera","SM20201014","20201016",7.807259
"Mudzi","SM20201014","20201016",3.009871
"Mutoko","SM20201014","20201016",3.660523
"Murehwa","SM20201014","20201016",5.59604
"UMP","SM20201014","20201016",2.7964
"Seke","SM20201014","20201016",5.601411
"Wedza","SM20201014","20201016",4.966079
"Chirumhanzu","SM20201014","20201016",5.139245
"Gokwe North","SM20201014","20201016",3.837514
"Gokwe South","SM20201014","20201016",3.953629
"Gweru","SM20201014","20201016",3.72345
"Kwekwe","SM20201014","20201016",3.919695
"Mberengwa","SM20201014","20201016",5.478978
"Shurugwi","SM20201014","20201016",4.775382
"Zvishavane","SM20201014","20201016",4.448152
"Binga","SM20201014","20201016",3.053652
"Bubi","SM20201014","20201016",4.053885
"Hwange","SM20201014","20201016",2.642469
"Lupane","SM20201014","20201016",3.575958
"Nkayi","SM20201014","20201016",3.814325
"Tsholotsho","SM20201014","20201016",4.068544
"Umguza","SM20201014","20201016",4.382066
"Beitbridge","SM20201014","20201016",3.481229
"Bulilima (North)","SM20201014","20201016",3.61031
"Gwanda","SM20201014","20201016",3.844695
"Insiza","SM20201014","20201016",4.322911
"Mangwe (South)","SM20201014","20201016",3.381623
"Matobo","SM20201014","20201016",3.313965
"Umzingwane","SM20201014","20201016",3.297377
"Bikita","SM20201014","20201016",2.750382
"Chiredzi","SM20201014","20201016",3.177928
"Chivi","SM20201014","20201016",4.184853
"Gutu","SM20201014","20201016",4.434056
"Masvingo","SM20201014","20201016",4.016233
"Mwenezi","SM20201014","20201016",5.034568
"Zaka","SM20201014","20201016",3.368977
"Chegutu","SM20201014","20201016",5.032294
"Hurungwe","SM20201014","20201016",2.477286
"Kadoma","SM20201014","20201016",4.380599
"Kariba","SM20201014","20201016",7.078867
"Makonde","SM20201014","20201016",3.083842
"Zvimba","SM20201014","20201016",4.157991
"Harare","SM20201017","20201019",2.751798
"Bulawayo","SM20201017","20201019",2.453622
"Buhera","SM20201017","20201019",2.696868
"Chimanimani","SM20201017","20201019",3.654391
"Chipinge","SM20201017","20201019",2.704501
"Makoni","SM20201017","20201019",3.378734
"Mutare","SM20201017","20201019",3.053534
"Mutasa","SM20201017","20201019",3.460682
"Nyanga","SM20201017","20201019",3.173482
"Bindura","SM20201017","20201019",3.29134
"Guruve","SM20201017","20201019",2.294635
"Mount Darwin","SM20201017","20201019",2.709912
"Mazowe","SM20201017","20201019",3.632871
"Centenary","SM20201017","20201019",2.4796
"Rushinga","SM20201017","20201019",2.931159
"Shamva","SM20201017","20201019",2.692224
"Chikomba","SM20201017","20201019",3.784872
"Goromonzi","SM20201017","20201019",4.8614
"Marondera","SM20201017","20201019",5.958309
"Mudzi","SM20201017","20201019",2.802801
"Mutoko","SM20201017","20201019",3.074024
"Murehwa","SM20201017","20201019",4.201937
"UMP","SM20201017","20201019",2.641508
"Seke","SM20201017","20201019",4.123676
"Wedza","SM20201017","20201019",3.92868
"Chirumhanzu","SM20201017","20201019",3.918936
"Gokwe North","SM20201017","20201019",2.791957
"Gokwe South","SM20201017","20201019",3.01192
"Gweru","SM20201017","20201019",2.847972
"Kwekwe","SM20201017","20201019",2.983605
"Mberengwa","SM20201017","20201019",4.252958
"Shurugwi","SM20201017","20201019",3.587693
"Zvishavane","SM20201017","20201019",3.486922
"Binga","SM20201017","20201019",2.834038
"Bubi","SM20201017","20201019",3.078615
"Hwange","SM20201017","20201019",2.365531
"Lupane","SM20201017","20201019",2.846817
"Nkayi","SM20201017","20201019",2.850498
"Tsholotsho","SM20201017","20201019",3.047914
"Umguza","SM20201017","20201019",3.174443
"Beitbridge","SM20201017","20201019",2.885731
"Bulilima (North)","SM20201017","20201019",2.907051
"Gwanda","SM20201017","20201019",3.038009
"Insiza","SM20201017","20201019",3.324492
"Mangwe (South)","SM20201017","20201019",2.79696
"Matobo","SM20201017","20201019",2.684679
"Umzingwane","SM20201017","20201019",2.62382
"Bikita","SM20201017","20201019",2.449415
"Chiredzi","SM20201017","20201019",2.610089
"Chivi","SM20201017","20201019",3.296186
"Gutu","SM20201017","20201019",3.488682
"Masvingo","SM20201017","20201019",3.139123
"Mwenezi","SM20201017","20201019",3.89116
"Zaka","SM20201017","20201019",2.754531
"Chegutu","SM20201017","20201019",3.63594
"Hurungwe","SM20201017","20201019",2.148009
"Kadoma","SM20201017","20201019",3.136483
"Kariba","SM20201017","20201019",6.42444
"Makonde","SM20201017","20201019",2.338167
"Zvimba","SM20201017","20201019",3.023777
"Harare","SM20201020","20201022",2.426055
"Bulawayo","SM20201020","20201022",2.319055
"Buhera","SM20201020","20201022",2.566141
"Chimanimani","SM20201020","20201022",3.98593
"Chipinge","SM20201020","20201022",3.737619
"Makoni","SM20201020","20201022",3.124102
"Mutare","SM20201020","20201022",2.794687
"Mutasa","SM20201020","20201022",4.001822
"Nyanga","SM20201020","20201022",3.40478
"Bindura","SM20201020","20201022",2.876057
"Guruve","SM20201020","20201022",2.226119
"Mount Darwin","SM20201020","20201022",2.671135
"Mazowe","SM20201020","20201022",3.128767
"Centenary","SM20201020","20201022",2.43451
"Rushinga","SM20201020","20201022",2.92808
"Shamva","SM20201020","20201022",2.552117
"Chikomba","SM20201020","20201022",3.304212
"Goromonzi","SM20201020","20201022",3.952871
"Marondera","SM20201020","20201022",4.965271
"Mudzi","SM20201020","20201022",2.765898
"Mutoko","SM20201020","20201022",2.94657
"Murehwa","SM20201020","20201022",3.654884
"UMP","SM20201020","20201022",2.661507
"Seke","SM20201020","20201022",3.391098
"Wedza","SM20201020","20201022",3.406715
"Chirumhanzu","SM20201020","20201022",3.284942
"Gokwe North","SM20201020","20201022",2.339935
"Gokwe South","SM20201020","20201022",2.55364
"Gweru","SM20201020","20201022",2.535372
"Kwekwe","SM20201020","20201022",2.558533
"Mberengwa","SM20201020","20201022",3.329238
"Shurugwi","SM20201020","20201022",2.995884
"Zvishavane","SM20201020","20201022",2.915243
"Binga","SM20201020","20201022",2.782901
"Bubi","SM20201020","20201022",2.554916
"Hwange","SM20201020","20201022",2.307113
"Lupane","SM20201020","20201022",2.520361
"Nkayi","SM20201020","20201022",2.478666
"Tsholotsho","SM20201020","20201022",2.473443
"Umguza","SM20201020","20201022",2.525713
"Beitbridge","SM20201020","20201022",2.681861
"Bulilima (North)","SM20201020","20201022",2.495588
"Gwanda","SM20201020","20201022",2.684865
"Insiza","SM20201020","20201022",2.842986
"Mangwe (South)","SM20201020","20201022",2.521889
"Matobo","SM20201020","20201022",2.441188
"Umzingwane","SM20201020","20201022",2.377408
"Bikita","SM20201020","20201022",2.371526
"Chiredzi","SM20201020","20201022",2.37337
"Chivi","SM20201020","20201022",2.837389
"Gutu","SM20201020","20201022",3.023076
"Masvingo","SM20201020","20201022",2.724589
"Mwenezi","SM20201020","20201022",3.079647
"Zaka","SM20201020","20201022",2.635578
"Chegutu","SM20201020","20201022",3.021053
"Hurungwe","SM20201020","20201022",2.085099
"Kadoma","SM20201020","20201022",2.635661
"Kariba","SM20201020","20201022",6.204083
"Makonde","SM20201020","20201022",2.206412
"Zvimba","SM20201020","20201022",2.686434
"Harare","SM20201023","20201025",2.293052
"Bulawayo","SM20201023","20201025",2.249558
"Buhera","SM20201023","20201025",2.41098
"Chimanimani","SM20201023","20201025",3.551321
"Chipinge","SM20201023","20201025",3.179945
"Makoni","SM20201023","20201025",2.830529
"Mutare","SM20201023","20201025",2.585866
"Mutasa","SM20201023","20201025",3.260706
"Nyanga","SM20201023","20201025",3.083952
"Bindura","SM20201023","20201025",2.635667
"Guruve","SM20201023","20201025",2.216063
"Mount Darwin","SM20201023","20201025",2.656802
"Mazowe","SM20201023","20201025",2.747077
"Centenary","SM20201023","20201025",2.309367
"Rushinga","SM20201023","20201025",2.94328
"Shamva","SM20201023","20201025",2.492058
"Chikomba","SM20201023","20201025",2.878258
"Goromonzi","SM20201023","20201025",3.326143
"Marondera","SM20201023","20201025",4.157762
"Mudzi","SM20201023","20201025",2.732488
"Mutoko","SM20201023","20201025",2.800694
"Murehwa","SM20201023","20201025",3.120621
"UMP","SM20201023","20201025",2.653602
"Seke","SM20201023","20201025",2.857072
"Wedza","SM20201023","20201025",3.053347
"Chirumhanzu","SM20201023","20201025",2.830458
"Gokwe North","SM20201023","20201025",2.200687
"Gokwe South","SM20201023","20201025",2.417541
"Gweru","SM20201023","20201025",2.372996
"Kwekwe","SM20201023","20201025",2.360806
"Mberengwa","SM20201023","20201025",2.894423
"Shurugwi","SM20201023","20201025",2.636858
"Zvishavane","SM20201023","20201025",2.665058
"Binga","SM20201023","20201025",2.796366
"Bubi","SM20201023","20201025",2.362568
"Hwange","SM20201023","20201025",2.290796
"Lupane","SM20201023","20201025",2.501184
"Nkayi","SM20201023","20201025",2.43144
"Tsholotsho","SM20201023","20201025",2.371346
"Umguza","SM20201023","20201025",2.374419
"Beitbridge","SM20201023","20201025",2.533813
"Bulilima (North)","SM20201023","20201025",2.345229
"Gwanda","SM20201023","20201025",2.575155
"Insiza","SM20201023","20201025",2.56905
"Mangwe (South)","SM20201023","20201025",2.396565
"Matobo","SM20201023","20201025",2.358441
"Umzingwane","SM20201023","20201025",2.28338
"Bikita","SM20201023","20201025",2.36942
"Chiredzi","SM20201023","20201025",2.326502
"Chivi","SM20201023","20201025",2.680267
"Gutu","SM20201023","20201025",2.678752
"Masvingo","SM20201023","20201025",2.537488
"Mwenezi","SM20201023","20201025",2.967192
"Zaka","SM20201023","20201025",2.591199
"Chegutu","SM20201023","20201025",2.661135
"Hurungwe","SM20201023","20201025",2.067913
"Kadoma","SM20201023","20201025",2.405983
"Kariba","SM20201023","20201025",6.123363
"Makonde","SM20201023","20201025",2.152629
"Zvimba","SM20201023","20201025",2.472689
"Harare","SM20201026","20201028",2.230121
"Bulawayo","SM20201026","20201028",2.295981
"Buhera","SM20201026","20201028",2.319146
"Chimanimani","SM20201026","20201028",3.087305
"Chipinge","SM20201026","20201028",2.705256
"Makoni","SM20201026","20201028",2.625
"Mutare","SM20201026","20201028",2.381635
"Mutasa","SM20201026","20201028",2.758925
"Nyanga","SM20201026","20201028",2.841136
"Bindura","SM20201026","20201028",2.481379
"Guruve","SM20201026","20201028",2.161078
"Mount Darwin","SM20201026","20201028",2.618994
"Mazowe","SM20201026","20201028",2.513446
"Centenary","SM20201026","20201028",2.256088
"Rushinga","SM20201026","20201028",2.931466
"Shamva","SM20201026","20201028",2.467273
"Chikomba","SM20201026","20201028",2.57477
"Goromonzi","SM20201026","20201028",2.845716
"Marondera","SM20201026","20201028",3.383128
"Mudzi","SM20201026","20201028",2.77372
"Mutoko","SM20201026","20201028",2.76286
"Murehwa","SM20201026","20201028",2.849623
"UMP","SM20201026","20201028",2.662208
"Seke","SM20201026","20201028",2.472396
"Wedza","SM20201026","20201028",2.744448
"Chirumhanzu","SM20201026","20201028",2.525397
"Gokwe North","SM20201026","20201028",2.106871
"Gokwe South","SM20201026","20201028",2.346972
"Gweru","SM20201026","20201028",2.258112
"Kwekwe","SM20201026","20201028",2.255304
"Mberengwa","SM20201026","20201028",2.474338
"Shurugwi","SM20201026","20201028",2.450354
"Zvishavane","SM20201026","20201028",2.39051
"Binga","SM20201026","20201028",2.764184
"Bubi","SM20201026","20201028",2.275086
"Hwange","SM20201026","20201028",2.313587
"Lupane","SM20201026","20201028",2.451067
"Nkayi","SM20201026","20201028",2.40876
"Tsholotsho","SM20201026","20201028",2.328734
"Umguza","SM20201026","20201028",2.347762
"Beitbridge","SM20201026","20201028",2.363117
"Bulilima (North)","SM20201026","20201028",2.306259
"Gwanda","SM20201026","20201028",2.398797
"Insiza","SM20201026","20201028",2.358051
"Mangwe (South)","SM20201026","20201028",2.314108
"Matobo","SM20201026","20201028",2.269613
"Umzingwane","SM20201026","20201028",2.214902
"Bikita","SM20201026","20201028",2.280461
"Chiredzi","SM20201026","20201028",2.210388
"Chivi","SM20201026","20201028",2.411053
"Gutu","SM20201026","20201028",2.460234
"Masvingo","SM20201026","20201028",2.29081
"Mwenezi","SM20201026","20201028",2.594409
"Zaka","SM20201026","20201028",2.351187
"Chegutu","SM20201026","20201028",2.358256
"Hurungwe","SM20201026","20201028",2.048618
"Kadoma","SM20201026","20201028",2.279449
"Kariba","SM20201026","20201028",6.060815
"Makonde","SM20201026","20201028",2.097102
"Zvimba","SM20201026","20201028",2.328238
"Harare","SM20201029","20201031",2.231826
"Bulawayo","SM20201029","20201031",2.270368
"Buhera","SM20201029","20201031",2.257715
"Chimanimani","SM20201029","20201031",2.858581
"Chipinge","SM20201029","20201031",2.50153
"Makoni","SM20201029","20201031",2.473076
"Mutare","SM20201029","20201031",2.272758
"Mutasa","SM20201029","20201031",2.546152
"Nyanga","SM20201029","20201031",2.717519
"Bindura","SM20201029","20201031",2.398745
"Guruve","SM20201029","20201031",2.14604
"Mount Darwin","SM20201029","20201031",2.585114
"Mazowe","SM20201029","20201031",2.362086
"Centenary","SM20201029","20201031",2.22433
"Rushinga","SM20201029","20201031",2.968629
"Shamva","SM20201029","20201031",2.455225
"Chikomba","SM20201029","20201031",2.389306
