"Year","Month","Day","Precipitation","District"
"2005","03","01",14.0691980816716,"Chegutu"
"2005","03","01",51.5967050279691,"Hurungwe"
"2005","03","01",29.5065564501227,"Kadoma"
"2005","03","01",17.9443145930767,"Kariba"
"2005","03","01",24.7693127765083,"Makonde"
"2005","03","01",14.5433187306073,"Zvimba"
"2005","04","01",1.30117224088194,"Harare"
"2005","04","01",0.932888387932497,"Bulawayo"
"2005","04","01",8.61342130914586,"Buhera"
"2005","04","01",2.72739317652167,"Chimanimani"
"2005","04","01",4.65155059188677,"Chipinge"
"2005","04","01",16.1114000104258,"Makoni"
"2005","04","01",8.70366459055347,"Mutare"
"2005","04","01",4.99507733744879,"Mutasa"
"2005","04","01",6.63072271111476,"Nyanga"
"2005","04","01",3.17946768035637,"Bindura"
"2005","04","01",3.50734676007682,"Guruve"
"2005","04","01",1.66454319396403,"Mount Darwin"
"2005","04","01",5.71969519229423,"Mazowe"
"2005","04","01",1.42813960544573,"Centenary"
"2005","04","01",1.11602659538827,"Rushinga"
"2005","04","01",3.42511129144068,"Shamva"
"2005","04","01",12.5695482534649,"Chikomba"
"2005","04","01",3.87406848974197,"Goromonzi"
"2005","04","01",5.25740670756273,"Marondera"
"2005","04","01",5.31410665720628,"Mudzi"
"2005","04","01",8.36049223149232,"Mutoko"
"2005","04","01",4.51588330833314,"Murehwa"
"2005","04","01",5.14237439035091,"UMP"
"2005","04","01",7.81710676587205,"Seke"
"2005","04","01",4.27788797465025,"Wedza"
"2005","04","01",3.27124876012186,"Chirumhanzu"
"2005","04","01",5.33462526535857,"Gokwe North"
"2005","04","01",12.3212097120312,"Gokwe South"
"2005","04","01",9.51148009723527,"Gweru"
"2005","04","01",8.9565460011509,"Kwekwe"
"2005","04","01",3.56827703125994,"Mberengwa"
"2005","04","01",4.21341667576675,"Shurugwi"
"2005","04","01",2.49518721338142,"Zvishavane"
"2005","04","01",10.6302622001536,"Binga"
"2005","04","01",10.1271712910384,"Bubi"
"2005","04","01",54.8501729830953,"Hwange"
"2005","04","01",9.07872212499234,"Lupane"
"2005","04","01",6.16279233982604,"Nkayi"
"2005","04","01",15.8270381359055,"Tsholotsho"
"2005","04","01",10.3781585264659,"Umguza"
"2005","04","01",11.6663286474369,"Beitbridge"
"2005","04","01",15.8092343382976,"Bulilima (North)"
"2005","04","01",15.1976221758909,"Gwanda"
"2005","04","01",9.80103723006506,"Insiza"
"2005","04","01",15.2937908603426,"Mangwe (South)"
"2005","04","01",18.2909365924696,"Matobo"
"2005","04","01",4.91461756844439,"Umzingwane"
"2005","04","01",4.28531321700224,"Bikita"
"2005","04","01",16.1719453611247,"Chiredzi"
"2005","04","01",3.57229308508629,"Chivi"
"2005","04","01",5.17770040513327,"Gutu"
"2005","04","01",5.38197383779448,"Masvingo"
"2005","04","01",8.91343135679615,"Mwenezi"
"2005","04","01",1.96099610667968,"Zaka"
"2005","04","01",15.6587250316479,"Chegutu"
"2005","04","01",12.4665320134618,"Hurungwe"
"2005","04","01",20.4523767954633,"Kadoma"
"2005","04","01",2.48809687404861,"Kariba"
"2005","04","01",13.7415589536157,"Makonde"
"2005","04","01",10.5701836455029,"Zvimba"
"2005","05","01",0.172920780997454,"Harare"
"2005","05","01",0.0869148371412474,"Bulawayo"
"2005","05","01",2.59326324067809,"Buhera"
"2005","05","01",2.18295372761421,"Chimanimani"
"2005","05","01",1.81494707079495,"Chipinge"
"2005","05","01",4.61293181644515,"Makoni"
"2005","05","01",3.95578248967946,"Mutare"
"2005","05","01",3.03499061295799,"Mutasa"
"2005","05","01",4.30652961427456,"Nyanga"
"2005","05","01",0.34962488580906,"Bindura"
"2005","05","01",0.221566932890382,"Guruve"
"2005","05","01",0.678853394346444,"Mount Darwin"
"2005","05","01",0.237633711733403,"Mazowe"
"2005","05","01",0.245008338537289,"Centenary"
"2005","05","01",0.587173903302527,"Rushinga"
"2005","05","01",0.517619102356348,"Shamva"
"2005","05","01",1.36240968796272,"Chikomba"
"2005","05","01",0.527233367095537,"Goromonzi"
"2005","05","01",0.790493178269917,"Marondera"
"2005","05","01",1.52186597567417,"Mudzi"
"2005","05","01",1.82366226432735,"Mutoko"
"2005","05","01",1.50392195004239,"Murehwa"
"2005","05","01",1.34570251733987,"UMP"
"2005","05","01",0.388845494621794,"Seke"
"2005","05","01",0.430641704273648,"Wedza"
"2005","05","01",0.94202144788852,"Chirumhanzu"
"2005","05","01",0.324270160452893,"Gokwe North"
"2005","05","01",0.380626334906493,"Gokwe South"
"2005","05","01",0.233604840015965,"Gweru"
"2005","05","01",0.165639514424088,"Kwekwe"
"2005","05","01",0.505011302452333,"Mberengwa"
"2005","05","01",0.480883398307396,"Shurugwi"
"2005","05","01",0.273384767230692,"Zvishavane"
"2005","05","01",0.441606338186345,"Binga"
"2005","05","01",0.155092369312279,"Bubi"
"2005","05","01",2.21666825145251,"Hwange"
"2005","05","01",0.553826588936214,"Lupane"
"2005","05","01",0.24591308489257,"Nkayi"
"2005","05","01",2.13409688976027,"Tsholotsho"
"2005","05","01",0.768129305865538,"Umguza"
"2005","05","01",2.09627296443271,"Beitbridge"
"2005","05","01",2.39660383012265,"Bulilima (North)"
"2005","05","01",1.32902965608267,"Gwanda"
"2005","05","01",0.557622802680742,"Insiza"
"2005","05","01",1.21692396809587,"Mangwe (South)"
"2005","05","01",1.04076584939247,"Matobo"
"2005","05","01",0.393712159279989,"Umzingwane"
"2005","05","01",3.06523822857724,"Bikita"
"2005","05","01",5.64320496381443,"Chiredzi"
"2005","05","01",0.594442200775751,"Chivi"
"2005","05","01",2.60694227748569,"Gutu"
"2005","05","01",1.73686335475787,"Masvingo"
"2005","05","01",1.95335956832129,"Mwenezi"
"2005","05","01",1.72998330764034,"Zaka"
"2005","05","01",0.182101035541307,"Chegutu"
"2005","05","01",1.04234440377796,"Hurungwe"
"2005","05","01",0.143900923471915,"Kadoma"
"2005","05","01",0.604861540728655,"Kariba"
"2005","05","01",0.404509402288343,"Makonde"
"2005","05","01",0.37491719579323,"Zvimba"
"2005","06","01",0.73813617462201,"Harare"
"2005","06","01",0.00388836858393344,"Bulawayo"
"2005","06","01",7.21016768559028,"Buhera"
"2005","06","01",2.58719432243493,"Chimanimani"
"2005","06","01",2.44975822227003,"Chipinge"
"2005","06","01",17.6736881445034,"Makoni"
"2005","06","01",13.127121453966,"Mutare"
"2005","06","01",2.12724560892173,"Mutasa"
"2005","06","01",5.74575143336483,"Nyanga"
"2005","06","01",0.364258308027524,"Bindura"
"2005","06","01",0.757581129028489,"Guruve"
"2005","06","01",1.87287395526381,"Mount Darwin"
"2005","06","01",0.912425545650744,"Mazowe"
"2005","06","01",0.527143175482029,"Centenary"
"2005","06","01",1.00975079867149,"Rushinga"
"2005","06","01",0.990167705021689,"Shamva"
"2005","06","01",1.85889798496538,"Chikomba"
"2005","06","01",1.35647815329287,"Goromonzi"
"2005","06","01",0.955602926002158,"Marondera"
"2005","06","01",2.27581377508959,"Mudzi"
"2005","06","01",5.08989181026962,"Mutoko"
"2005","06","01",2.69880468174815,"Murehwa"
"2005","06","01",2.63076074808726,"UMP"
"2005","06","01",0.403815036411163,"Seke"
"2005","06","01",0.47631028618974,"Wedza"
"2005","06","01",1.28201256327915,"Chirumhanzu"
"2005","06","01",0.403368829838919,"Gokwe North"
"2005","06","01",0.63892177881253,"Gokwe South"
"2005","06","01",0.313046818009496,"Gweru"
"2005","06","01",0.308785777851966,"Kwekwe"
"2005","06","01",0.707780331843213,"Mberengwa"
"2005","06","01",0.739498408242384,"Shurugwi"
"2005","06","01",0.442353585390283,"Zvishavane"
"2005","06","01",0.587097363784343,"Binga"
"2005","06","01",0.13845445877419,"Bubi"
"2005","06","01",0.804682210285918,"Hwange"
"2005","06","01",0.833394437997748,"Lupane"
"2005","06","01",0.507006940846537,"Nkayi"
"2005","06","01",0.419902674626735,"Tsholotsho"
"2005","06","01",0.136742488078373,"Umguza"
"2005","06","01",0.850860857790537,"Beitbridge"
"2005","06","01",0.106428836763649,"Bulilima (North)"
"2005","06","01",0.350539787827638,"Gwanda"
"2005","06","01",0.318433161499778,"Insiza"
"2005","06","01",0.0149898885644029,"Mangwe (South)"
"2005","06","01",0.0103138033104901,"Matobo"
"2005","06","01",0.0260235171610796,"Umzingwane"
"2005","06","01",5.34947804150482,"Bikita"
"2005","06","01",4.03910955526825,"Chiredzi"
"2005","06","01",0.877665000030881,"Chivi"
"2005","06","01",2.17863235760836,"Gutu"
"2005","06","01",1.64115730275117,"Masvingo"
"2005","06","01",1.74840744614519,"Mwenezi"
"2005","06","01",1.36474117650559,"Zaka"
"2005","06","01",0.503044314952978,"Chegutu"
"2005","06","01",1.34930415677735,"Hurungwe"
"2005","06","01",0.191262194810863,"Kadoma"
"2005","06","01",0.24239923941521,"Kariba"
"2005","06","01",0.64619995434506,"Makonde"
"2005","06","01",1.35676565481482,"Zvimba"
"2005","07","01",0.365236429376162,"Harare"
"2005","07","01",0.00432372082991516,"Bulawayo"
"2005","07","01",2.09244825769873,"Buhera"
"2005","07","01",2.88960861216719,"Chimanimani"
"2005","07","01",3.0438310040161,"Chipinge"
"2005","07","01",5.23281089114938,"Makoni"
"2005","07","01",4.49682190263388,"Mutare"
"2005","07","01",3.23225754671821,"Mutasa"
"2005","07","01",5.22029341050588,"Nyanga"
"2005","07","01",0.78715185997825,"Bindura"
"2005","07","01",1.85921279557618,"Guruve"
"2005","07","01",4.54392475112177,"Mount Darwin"
"2005","07","01",1.31323159212639,"Mazowe"
"2005","07","01",2.3450502385988,"Centenary"
"2005","07","01",2.40555313124376,"Rushinga"
"2005","07","01",1.5411127392367,"Shamva"
"2005","07","01",1.40708815853531,"Chikomba"
"2005","07","01",1.13443942759734,"Goromonzi"
"2005","07","01",0.998197582741176,"Marondera"
"2005","07","01",2.91758355060045,"Mudzi"
"2005","07","01",2.13139562756919,"Mutoko"
"2005","07","01",2.06953719776927,"Murehwa"
"2005","07","01",2.06542075833342,"UMP"
"2005","07","01",0.478767214987573,"Seke"
"2005","07","01",0.748757841128527,"Wedza"
"2005","07","01",1.66006060638556,"Chirumhanzu"
"2005","07","01",0.264059369724319,"Gokwe North"
"2005","07","01",0.699623097008197,"Gokwe South"
"2005","07","01",2.1197159547377,"Gweru"
"2005","07","01",1.98700807485364,"Kwekwe"
"2005","07","01",1.06228222047862,"Mberengwa"
"2005","07","01",1.36384455959002,"Shurugwi"
"2005","07","01",0.819685229175158,"Zvishavane"
"2005","07","01",0.026733613539647,"Binga"
"2005","07","01",0.376296408937881,"Bubi"
"2005","07","01",0.309650220315323,"Hwange"
"2005","07","01",0.160449773764997,"Lupane"
"2005","07","01",0.434494184153428,"Nkayi"
"2005","07","01",0.17512742386251,"Tsholotsho"
"2005","07","01",0.112989637116598,"Umguza"
"2005","07","01",0.788254605363336,"Beitbridge"
"2005","07","01",0.125557550711075,"Bulilima (North)"
"2005","07","01",0.117244213894629,"Gwanda"
"2005","07","01",1.28956603298429,"Insiza"
"2005","07","01",0.0648404150189123,"Mangwe (South)"
"2005","07","01",0.030730632305548,"Matobo"
"2005","07","01",0.103722909068079,"Umzingwane"
"2005","07","01",2.70027448372806,"Bikita"
"2005","07","01",8.80259456459921,"Chiredzi"
"2005","07","01",1.39852998661352,"Chivi"
"2005","07","01",2.03642649753932,"Gutu"
"2005","07","01",3.05705292740946,"Masvingo"
"2005","07","01",2.3181700260831,"Mwenezi"
"2005","07","01",1.58694068819431,"Zaka"
"2005","07","01",0.697439087870732,"Chegutu"
"2005","07","01",1.09175744890936,"Hurungwe"
"2005","07","01",1.40633619911877,"Kadoma"
"2005","07","01",0.0702248171045771,"Kariba"
"2005","07","01",0.879186839737025,"Makonde"
"2005","07","01",0.774785360643713,"Zvimba"
"2005","08","01",0.0026317680287356,"Harare"
"2005","08","01",0.000204006614609955,"Bulawayo"
"2005","08","01",0.0128936715538996,"Buhera"
"2005","08","01",0.0321439217364041,"Chimanimani"
"2005","08","01",0.0271058839466872,"Chipinge"
"2005","08","01",0.345102590729925,"Makoni"
"2005","08","01",0.151282352186147,"Mutare"
"2005","08","01",0.411020218895511,"Mutasa"
"2005","08","01",0.357704603855079,"Nyanga"
"2005","08","01",0.00432487144117105,"Bindura"
"2005","08","01",0.0304933337983825,"Guruve"
"2005","08","01",0.0220671581294393,"Mount Darwin"
"2005","08","01",0.0105083261225053,"Mazowe"
"2005","08","01",0.00476249462711826,"Centenary"
"2005","08","01",0.0695294923247631,"Rushinga"
"2005","08","01",0.0206985028050671,"Shamva"
"2005","08","01",0.0205227492577643,"Chikomba"
"2005","08","01",0.0142640175882215,"Goromonzi"
"2005","08","01",0.0182007761013094,"Marondera"
"2005","08","01",0.0769023602096615,"Mudzi"
"2005","08","01",0.0226983603488763,"Mutoko"
"2005","08","01",0.0282580263221604,"Murehwa"
"2005","08","01",0.048536872907436,"UMP"
"2005","08","01",0.00323224013290931,"Seke"
"2005","08","01",0.00634275668509301,"Wedza"
"2005","08","01",0.129772705659693,"Chirumhanzu"
"2005","08","01",0.0632102712587352,"Gokwe North"
"2005","08","01",0.036308339186471,"Gokwe South"
"2005","08","01",0.152443945285289,"Gweru"
"2005","08","01",0.0909334046475614,"Kwekwe"
"2005","08","01",0.114299650605071,"Mberengwa"
"2005","08","01",0.143516316153774,"Shurugwi"
"2005","08","01",0.0912529679840101,"Zvishavane"
"2005","08","01",0.107953843148022,"Binga"
"2005","08","01",0.016416194839937,"Bubi"
"2005","08","01",0.333418634794615,"Hwange"
"2005","08","01",0.042844253627091,"Lupane"
"2005","08","01",0.0343560464363548,"Nkayi"
"2005","08","01",0.034313354081562,"Tsholotsho"
"2005","08","01",0.00515935049883829,"Umguza"
"2005","08","01",0.416358507529916,"Beitbridge"
"2005","08","01",0.00607932351762268,"Bulilima (North)"
"2005","08","01",0.00556049209676976,"Gwanda"
"2005","08","01",0.0672899760318507,"Insiza"
"2005","08","01",0.00572561410912135,"Mangwe (South)"
"2005","08","01",0.00863165728437618,"Matobo"
"2005","08","01",0.0098046018209061,"Umzingwane"
"2005","08","01",0.1068092110359,"Bikita"
"2005","08","01",0.791780065956121,"Chiredzi"
"2005","08","01",0.212052932892488,"Chivi"
"2005","08","01",0.0547864230188447,"Gutu"
"2005","08","01",0.3630603092394,"Masvingo"
"2005","08","01",0.170854124168737,"Mwenezi"
"2005","08","01",0.120878951962668,"Zaka"
"2005","08","01",0.00577282893028656,"Chegutu"
"2005","08","01",0.206610553976548,"Hurungwe"
"2005","08","01",0.100858811792902,"Kadoma"
"2005","08","01",0.147712554440436,"Kariba"
"2005","08","01",0.145695083170668,"Makonde"
"2005","08","01",0.0121654324123947,"Zvimba"
"2005","09","01",0.124058610516345,"Harare"
"2005","09","01",0.000192167405825161,"Bulawayo"
"2005","09","01",0.397085115252697,"Buhera"
"2005","09","01",0.0604572924830399,"Chimanimani"
"2005","09","01",0.0690990640056364,"Chipinge"
"2005","09","01",3.63604696929482,"Makoni"
"2005","09","01",0.533724317771917,"Mutare"
"2005","09","01",1.23616181278017,"Mutasa"
"2005","09","01",3.75291239960375,"Nyanga"
"2005","09","01",0.540490067887175,"Bindura"
"2005","09","01",1.27980717688653,"Guruve"
"2005","09","01",1.38212792266197,"Mount Darwin"
"2005","09","01",0.456097038436279,"Mazowe"
"2005","09","01",0.906817336989494,"Centenary"
"2005","09","01",1.82524911337258,"Rushinga"
"2005","09","01",0.798424622133447,"Shamva"
"2005","09","01",0.765425990742869,"Chikomba"
"2005","09","01",0.896305771453269,"Goromonzi"
"2005","09","01",1.16332561765186,"Marondera"
"2005","09","01",4.6521886261947,"Mudzi"
"2005","09","01",2.2983750982977,"Mutoko"
"2005","09","01",1.86385080106191,"Murehwa"
"2005","09","01",1.58704535103787,"UMP"
"2005","09","01",0.252687869722699,"Seke"
"2005","09","01",0.596044492045892,"Wedza"
"2005","09","01",0.44882414243184,"Chirumhanzu"
"2005","09","01",0.0520248916456801,"Gokwe North"
"2005","09","01",0.60954522132107,"Gokwe South"
"2005","09","01",0.705728568562178,"Gweru"
"2005","09","01",1.09783559320495,"Kwekwe"
"2005","09","01",0.32935211677926,"Mberengwa"
"2005","09","01",0.417540933940487,"Shurugwi"
"2005","09","01",0.185785144446966,"Zvishavane"
"2005","09","01",0.250202633312102,"Binga"
"2005","09","01",0.175537644413048,"Bubi"
"2005","09","01",0.554385751309889,"Hwange"
"2005","09","01",0.318552790060822,"Lupane"
"2005","09","01",0.376233879318976,"Nkayi"
"2005","09","01",0.0552213364477514,"Tsholotsho"
"2005","09","01",0.0669088139170312,"Umguza"
"2005","09","01",1.73257028933468,"Beitbridge"
"2005","09","01",0.19642126355373,"Bulilima (North)"
"2005","09","01",1.60027166035046,"Gwanda"
"2005","09","01",0.493291254757181,"Insiza"
"2005","09","01",0.191840026375019,"Mangwe (South)"
"2005","09","01",0.142360204735786,"Matobo"
"2005","09","01",0.0335311638593107,"Umzingwane"
"2005","09","01",0.110181805096834,"Bikita"
"2005","09","01",0.983594971506397,"Chiredzi"
"2005","09","01",0.282119526515039,"Chivi"
"2005","09","01",0.600098716191875,"Gutu"
"2005","09","01",0.440856039856661,"Masvingo"
"2005","09","01",1.0548106357141,"Mwenezi"
"2005","09","01",0.0990089522465246,"Zaka"
"2005","09","01",0.302764535042475,"Chegutu"
"2005","09","01",1.29207341970442,"Hurungwe"
"2005","09","01",0.753863332408147,"Kadoma"
"2005","09","01",0.133276479517678,"Kariba"
"2005","09","01",0.310545185727596,"Makonde"
"2005","09","01",0.184355127473371,"Zvimba"
"2005","10","01",0.149524067906097,"Harare"
"2005","10","01",0.0657307126066264,"Bulawayo"
"2005","10","01",0.918863081391536,"Buhera"
"2005","10","01",1.62442216770704,"Chimanimani"
"2005","10","01",0.404638777406902,"Chipinge"
"2005","10","01",6.15267490446933,"Makoni"
"2005","10","01",3.52898649569309,"Mutare"
"2005","10","01",3.52461747570219,"Mutasa"
"2005","10","01",4.38730590961801,"Nyanga"
"2005","10","01",0.262930884060003,"Bindura"
"2005","10","01",0.311487444013123,"Guruve"
"2005","10","01",0.104533912574873,"Mount Darwin"
"2005","10","01",0.77266503568903,"Mazowe"
"2005","10","01",0.101428068497882,"Centenary"
"2005","10","01",0.111648791518088,"Rushinga"
"2005","10","01",0.250614720211688,"Shamva"
"2005","10","01",0.531423031836383,"Chikomba"
"2005","10","01",0.375768979344809,"Goromonzi"
"2005","10","01",0.353077236923855,"Marondera"
"2005","10","01",0.400465217350603,"Mudzi"
"2005","10","01",0.800241850075476,"Mutoko"
"2005","10","01",0.850878840404581,"Murehwa"
"2005","10","01",0.249462530438962,"UMP"
"2005","10","01",0.294316997199876,"Seke"
"2005","10","01",0.285496711874079,"Wedza"
"2005","10","01",0.659755696726999,"Chirumhanzu"
"2005","10","01",0.281519883024382,"Gokwe North"
"2005","10","01",0.240978556975617,"Gokwe South"
"2005","10","01",0.155387375385309,"Gweru"
"2005","10","01",0.287861082941462,"Kwekwe"
"2005","10","01",0.0205862664055566,"Mberengwa"
"2005","10","01",0.278684997422419,"Shurugwi"
"2005","10","01",0.00414887857733964,"Zvishavane"
"2005","10","01",2.48173506256135,"Binga"
"2005","10","01",0.0146519274529661,"Bubi"
"2005","10","01",0.672959069097609,"Hwange"
"2005","10","01",0.472364214606975,"Lupane"
"2005","10","01",0.0741870818068456,"Nkayi"
"2005","10","01",0.0373209519431928,"Tsholotsho"
"2005","10","01",0.258491287758935,"Umguza"
"2005","10","01",2.77817283325682,"Beitbridge"
"2005","10","01",0.302247419484801,"Bulilima (North)"
"2005","10","01",0.294280471968373,"Gwanda"
"2005","10","01",0.0162232385814194,"Insiza"
"2005","10","01",0.319918683198165,"Mangwe (South)"
"2005","10","01",0.865328456747767,"Matobo"
"2005","10","01",0.230364119371984,"Umzingwane"
"2005","10","01",0.178221376726016,"Bikita"
"2005","10","01",0.276545794094173,"Chiredzi"
"2005","10","01",0.0353135890412993,"Chivi"
"2005","10","01",0.522753026246609,"Gutu"
"2005","10","01",0.153142711003923,"Masvingo"
"2005","10","01",0.143473598150376,"Mwenezi"
"2005","10","01",0.0692428589459393,"Zaka"
"2005","10","01",0.726804558734304,"Chegutu"
"2005","10","01",0.103230248040829,"Hurungwe"
"2005","10","01",0.4728859453934,"Kadoma"
"2005","10","01",0.512639150646942,"Kariba"
"2005","10","01",0.487836369768491,"Makonde"
"2005","10","01",1.1877929776358,"Zvimba"
"2005","11","01",5.80946707433345,"Harare"
"2005","11","01",2.62450551934102,"Bulawayo"
"2005","11","01",16.4300424869154,"Buhera"
"2005","11","01",10.1708477566055,"Chimanimani"
"2005","11","01",10.236326107076,"Chipinge"
"2005","11","01",39.5378889836809,"Makoni"
"2005","11","01",18.9407953323102,"Mutare"
"2005","11","01",13.2213363150756,"Mutasa"
"2005","11","01",27.1411518295606,"Nyanga"
"2005","11","01",11.8337071683769,"Bindura"
"2005","11","01",29.6534172894324,"Guruve"
"2005","11","01",14.7631666567104,"Mount Darwin"
"2005","11","01",22.9689279581986,"Mazowe"
"2005","11","01",14.2065881874047,"Centenary"
"2005","11","01",7.56845747027911,"Rushinga"
"2005","11","01",12.8211758151066,"Shamva"
"2005","11","01",35.9005496113616,"Chikomba"
"2005","11","01",16.4576116823098,"Goromonzi"
"2005","11","01",24.8618151994897,"Marondera"
"2005","11","01",13.9630722173289,"Mudzi"
"2005","11","01",16.5018767936265,"Mutoko"
"2005","11","01",19.8689012161949,"Murehwa"
"2005","11","01",11.2648746484051,"UMP"
"2005","11","01",16.5397670195968,"Seke"
"2005","11","01",15.0724981987009,"Wedza"
"2005","11","01",18.9839283939378,"Chirumhanzu"
"2005","11","01",41.8792709569136,"Gokwe North"
"2005","11","01",55.8906826132068,"Gokwe South"
"2005","11","01",26.2650768730862,"Gweru"
"2005","11","01",45.64489482612,"Kwekwe"
"2005","11","01",18.4858086264163,"Mberengwa"
"2005","11","01",12.5422624651416,"Shurugwi"
"2005","11","01",9.94327988498936,"Zvishavane"
"2005","11","01",56.8976137243357,"Binga"
"2005","11","01",33.1931240857524,"Bubi"
"2005","11","01",185.506199000221,"Hwange"
"2005","11","01",48.4776707854049,"Lupane"
"2005","11","01",28.6800987745617,"Nkayi"
"2005","11","01",50.6544528685364,"Tsholotsho"
"2005","11","01",38.8246716061059,"Umguza"
"2005","11","01",31.2145857906225,"Beitbridge"
"2005","11","01",41.2023503633106,"Bulilima (North)"
"2005","11","01",47.5360418529925,"Gwanda"
"2005","11","01",42.1451124762495,"Insiza"
"2005","11","01",28.5838838238342,"Mangwe (South)"
"2005","11","01",34.5742605580711,"Matobo"
"2005","11","01",15.0439966178992,"Umzingwane"
"2005","11","01",12.9011676429826,"Bikita"
"2005","11","01",19.136351452704,"Chiredzi"
"2005","11","01",10.0308282076874,"Chivi"
"2005","11","01",21.9276743267097,"Gutu"
"2005","11","01",18.4255341632109,"Masvingo"
"2005","11","01",20.899487054085,"Mwenezi"
"2005","11","01",7.00481841187267,"Zaka"
"2005","11","01",31.5664186589858,"Chegutu"
"2005","11","01",105.743193053878,"Hurungwe"
"2005","11","01",54.5236709470258,"Kadoma"
"2005","11","01",44.8234955031498,"Kariba"
"2005","11","01",46.9546070339049,"Makonde"
"2005","11","01",32.4103588721332,"Zvimba"
"2005","12","01",13.8031250877708,"Harare"
"2005","12","01",5.40870695301131,"Bulawayo"
"2005","12","01",113.455497629035,"Buhera"
"2005","12","01",58.5365770674219,"Chimanimani"
"2005","12","01",55.5140133065336,"Chipinge"
"2005","12","01",150.742845278862,"Makoni"
"2005","12","01",125.050299850048,"Mutare"
"2005","12","01",59.1059601519622,"Mutasa"
"2005","12","01",107.493084313355,"Nyanga"
"2005","12","01",32.786182897348,"Bindura"
"2005","12","01",80.2653060281978,"Guruve"
"2005","12","01",49.334679925208,"Mount Darwin"
"2005","12","01",58.7879903591147,"Mazowe"
"2005","12","01",43.2247927361844,"Centenary"
"2005","12","01",24.1644962204438,"Rushinga"
"2005","12","01",35.9865433301411,"Shamva"
"2005","12","01",121.862897401113,"Chikomba"
"2005","12","01",36.9426940720455,"Goromonzi"
"2005","12","01",54.120705497148,"Marondera"
"2005","12","01",52.7380460600058,"Mudzi"
"2005","12","01",59.9121901430336,"Mutoko"
"2005","12","01",54.1101705285848,"Murehwa"
"2005","12","01",35.1228732506434,"UMP"
"2005","12","01",37.2308914643877,"Seke"
"2005","12","01",48.3462844597358,"Wedza"
"2005","12","01",91.0032085234044,"Chirumhanzu"
"2005","12","01",99.5561029004116,"Gokwe North"
"2005","12","01",133.689450776694,"Gokwe South"
"2005","12","01",103.847885793331,"Gweru"
"2005","12","01",126.010600108142,"Kwekwe"
"2005","12","01",61.1495909782601,"Mberengwa"
"2005","12","01",71.1886253541591,"Shurugwi"
"2005","12","01",43.8681724589245,"Zvishavane"
"2005","12","01",162.887763634324,"Binga"
"2005","12","01",78.298981914567,"Bubi"
"2005","12","01",388.802136170338,"Hwange"
"2005","12","01",91.7320276921871,"Lupane"
"2005","12","01",73.6005454853469,"Nkayi"
"2005","12","01",91.8694553269475,"Tsholotsho"
"2005","12","01",79.94968122501,"Umguza"
"2005","12","01",72.6252240810909,"Beitbridge"
"2005","12","01",72.3254738939159,"Bulilima (North)"
"2005","12","01",75.6961551391612,"Gwanda"
"2005","12","01",110.113240759221,"Insiza"
"2005","12","01",49.4103632218697,"Mangwe (South)"
"2005","12","01",67.9288283771744,"Matobo"
"2005","12","01",33.6294524341237,"Umzingwane"
"2005","12","01",81.3677090956884,"Bikita"
"2005","12","01",150.044974429788,"Chiredzi"
"2005","12","01",58.0773316925647,"Chivi"
"2005","12","01",155.998823094017,"Gutu"
"2005","12","01",125.643513429399,"Masvingo"
"2005","12","01",83.8974515109378,"Mwenezi"
"2005","12","01",50.3430432071873,"Zaka"
"2005","12","01",70.5582393479114,"Chegutu"
"2005","12","01",241.424233154105,"Hurungwe"
"2005","12","01",116.009925064737,"Kadoma"
"2005","12","01",107.970340062707,"Kariba"
"2005","12","01",104.793346370786,"Makonde"
"2005","12","01",74.3713431117581,"Zvimba"
"2006","01","01",9.43220640157952,"Harare"
"2006","01","01",5.60540781500293,"Bulawayo"
"2006","01","01",51.2566855672528,"Buhera"
"2006","01","01",27.2782258109135,"Chimanimani"
"2006","01","01",39.1589912250638,"Chipinge"
"2006","01","01",100.194700821474,"Makoni"
"2006","01","01",47.4362640767121,"Mutare"
"2006","01","01",34.5546422202213,"Mutasa"
"2006","01","01",84.5986859422104,"Nyanga"
"2006","01","01",26.8623076996383,"Bindura"
"2006","01","01",79.180034531799,"Guruve"
"2006","01","01",50.5080794378823,"Mount Darwin"
"2006","01","01",45.800430988272,"Mazowe"
"2006","01","01",46.2142904324275,"Centenary"
"2006","01","01",33.4902102504291,"Rushinga"
"2006","01","01",30.5317664177979,"Shamva"
"2006","01","01",82.4087293991855,"Chikomba"
"2006","01","01",29.3854464902597,"Goromonzi"
"2006","01","01",45.8349925712043,"Marondera"
"2006","01","01",58.8291244052204,"Mudzi"
"2006","01","01",56.2599844763092,"Mutoko"
"2006","01","01",42.7005713550484,"Murehwa"
"2006","01","01",34.9150943400813,"UMP"
"2006","01","01",29.5764656826562,"Seke"
"2006","01","01",32.8358087274374,"Wedza"
"2006","01","01",54.895595795968,"Chirumhanzu"
"2006","01","01",114.754247555896,"Gokwe North"
"2006","01","01",190.797831195242,"Gokwe South"
"2006","01","01",63.9648513620391,"Gweru"
"2006","01","01",122.140153309411,"Kwekwe"
"2006","01","01",41.0871298746151,"Mberengwa"
"2006","01","01",37.5407603841786,"Shurugwi"
"2006","01","01",23.5461556868226,"Zvishavane"
"2006","01","01",142.263242114584,"Binga"
"2006","01","01",64.4164125945054,"Bubi"
"2006","01","01",296.487130809356,"Hwange"
"2006","01","01",96.4945144742143,"Lupane"
