"District","YearBegin","MonthBegin","AverageSoilMoisture","MaxSoilMoisture","MinSoilMoisture"
"Centenary","2015","08",2.19772867115169,2.24350800389982,2.17276046960874
"Chegutu","2015","08",2.27905583199256,2.3204005890451,2.21903402817777
"Chikomba","2015","08",2.38298341146956,2.49582956209637,2.30832195062187
"Chimanimani","2015","08",2.58666592126245,2.78923981834561,2.36963743990541
"Chipinge","2015","08",2.20232344517467,2.32541599567539,2.09770074095883
"Chiredzi","2015","08",2.26950127916418,2.32196412744141,2.21305121245342
"Chirumhanzu","2015","08",2.45370831012019,2.50589782774056,2.40933907149015
"Chivi","2015","08",2.34054284166121,2.40768350337182,2.30051282781802
"Gokwe North","2015","08",2.0652213209544,2.1099431355538,2.03796868010862
"Gokwe South","2015","08",2.39716942752589,2.43627561417723,2.36169516637578
"Goromonzi","2015","08",2.40265246988875,2.50306671031207,2.33593793612526
"Guruve","2015","08",2.10698691194507,2.12951478411157,2.07803853836834
"Gutu","2015","08",2.38554123658077,2.4470059699305,2.34340117137607
"Gwanda","2015","08",2.29366734916997,2.32726013288612,2.25300000201928
"Gweru","2015","08",2.3091946524235,2.33250979078182,2.28966757162122
"Harare","2015","08",2.38913031688617,2.43738859830061,2.28118967218518
"Hurungwe","2015","08",2.10629330857842,2.12720646685481,2.08574027634443
"Hwange","2015","08",2.30405315862152,2.34807524097865,2.2688595159697
"Insiza","2015","08",2.30127075877495,2.33365139405881,2.27612195369358
"Kadoma","2015","08",2.2386344311295,2.3011658375677,2.20638906109506
"Kariba","2015","08",6.21751023515337,6.25830855140753,6.17183454527683
"Kwekwe","2015","08",2.31606596157038,2.36044406746553,2.27716894553216
"Lupane","2015","08",2.52440355652572,2.56307658468124,2.48610921232033
"Makonde","2015","08",2.13361239873178,2.1647851588189,2.11479572338235
"Makoni","2015","08",2.432497479543,2.47414194499678,2.38125931948725
"Mangwe (South)","2015","08",2.37757342525824,2.4145564153113,2.35247740611935
"Marondera","2015","08",2.59257647671859,2.76125435181044,2.4288975466427
"Masvingo","2015","08",2.38008045670698,2.44665962948537,2.31231627893815
"Matobo","2015","08",2.31199413361841,2.37034478020333,2.26979447758198
"Mazowe","2015","08",2.33387882834681,2.36063720801217,2.30947596481275
"Mberengwa","2015","08",2.35595076258618,2.4124739212135,2.29690065644215
"Mount Darwin","2015","08",2.53823129814609,2.5755157066087,2.48020472494375
"Mudzi","2015","08",2.62836244334117,2.72570426981614,2.53139598055007
"Murehwa","2015","08",2.59439097504044,2.69084710778554,2.46398155721029
"Mutare","2015","08",2.31956497674249,2.35741701849619,2.27748453618265
"Mutasa","2015","08",2.20384709097279,2.26533928190538,2.1384741101749
"Mutoko","2015","08",2.60919255656784,2.6621961997015,2.550948299762
"Mwenezi","2015","08",2.25580370325691,2.32599806445402,2.19901836259619
"Nkayi","2015","08",2.51453693745979,2.54754053891174,2.49565472276206
"Nyanga","2015","08",2.65013603422409,2.80792513887964,2.52898229280173
"Rushinga","2015","08",2.66220320674347,2.70791421589639,2.61630614243685
"Seke","2015","08",2.30879658654513,2.44032384477625,2.2003026553171
"Shamva","2015","08",2.46009053150778,2.53555727238328,2.41858817685323
"Shurugwi","2015","08",2.29781716368447,2.35303803901926,2.25319906479067
"Tsholotsho","2015","08",2.33506239755707,2.39229886491174,2.23883687508171
"Umguza","2015","08",2.43552583947476,2.46498985591784,2.41562296198672
"UMP","2015","08",2.64062196312083,2.69488082193234,2.5842606206646
"Umzingwane","2015","08",2.22367900824141,2.27598344518616,2.17593428630531
"Wedza","2015","08",2.47967189737072,2.52972934589471,2.43360204111621
"Zaka","2015","08",2.44134635333777,2.55294795191675,2.32916338685504
"Zvimba","2015","08",2.32411521262568,2.37781357907009,2.26789864117399
"Zvishavane","2015","08",2.28241136183407,2.31163414680785,2.25643212492437
"Beitbridge","2015","11",3.51863946607362,7.17312529772983,2.10458810265227
"Bikita","2015","11",3.6483873936562,6.83832654597465,2.21448961928309
"Bindura","2015","11",4.36544837650314,9.67728562870027,2.4159519180402
"Binga","2015","11",3.61450152406172,6.71858960277478,2.71432631903404
"Bubi","2015","11",3.77320555978137,6.04554625158408,2.19533979289082
"Buhera","2015","11",4.16190607092557,10.5179734128402,2.24899131162663
"Bulawayo","2015","11",2.70523133004204,4.41968169262795,2.17707783144423
"Bulilima (North)","2015","11",4.3303926020833,7.7097959919052,2.24113603453958
"Centenary","2015","11",4.52270489554675,8.31332736346207,2.5039654410516
"Chegutu","2015","11",3.44004131015312,8.33255961636237,2.13157136886768
"Chikomba","2015","11",4.83984524851266,11.1010909856252,2.20593667336384
"Chimanimani","2015","11",3.64591153752125,7.37322217885479,2.00956672549654
"Chipinge","2015","11",3.28858452324228,6.20040770798149,2.00664663733179
"Chiredzi","2015","11",3.08970321970757,4.63978579559349,2.11120779954056
"Chirumhanzu","2015","11",4.58627577374725,8.20785866296545,2.21459966277715
"Chivi","2015","11",2.94440792653689,4.02119758430633,2.23899882057621
"Gokwe North","2015","11",2.49223886711751,4.35045604714101,1.95476471439536
"Gokwe South","2015","11",4.4564206036308,10.0313701779616,2.25477533256812
"Goromonzi","2015","11",3.68701549087874,8.30966310682277,2.23855275185021
