"","District","YearBegin","MonthBegin","AverageSoilMoisture","MaxSoilMoisture","MinSoilMoisture","AverageIdeal","MaxIdeal","MinIdeal","AverageWet","MaxWet","MinWet","AverageDry","MaxDry","MinDry"
"3397","Mutare",2018,"05",29.6398125206434,39.6183850082562,22.867733729065,0,0,0,1,1,1,0,0,0
"3398","Mutare",2018,"06",17.746034337888,21.5236696452546,15.480151298609,0,0,0,1,1,1,0,0,0
"3399","Mutare",2018,"07",20.1164328942726,22.243260858915,15.3467105866102,0,0,0,1,1,1,0,0,0
"3400","Mutare",2018,"08",15.1224201098402,17.8166511082041,13.6447683229409,0,0,0,1,1,1,0,0,0
"3401","Mutare",2018,"09",12.4265821888901,13.4261087906758,12.0690975962159,0,0,0,1,1,1,0,0,0
"3402","Mutare",2018,"10",14.0633007052509,17.2243154264572,12.5401447866071,0,0,0,1,1,1,0,0,0
"3403","Mutare",2018,"11",22.9312014832428,54.4635047013499,13.8333131232084,0,0,0,1,1,1,0,0,0
"3404","Mutare",2018,"12",53.4424171825201,74.2984428869189,38.8806940913278,0,0,0,1,1,1,0,0,0
"3405","Mutare",2019,"01",68.5973091622191,79.9227335371014,42.9229354743321,0,0,0,1,1,1,0,0,0
"3406","Mutare",2019,"02",58.0239403169419,81.9673758384525,42.5386865879057,0,0,0,1,1,1,0,0,0
"3407","Mutare",2019,"03",80.4199431051266,126.140689146667,30.6952043898984,0,0,0,1,1,1,0,0,0
"3408","Mutare",2019,"04",62.7919714027297,80.8406420480044,51.3758902337366,0,0,0,1,1,1,0,0,0
"3409","Mutare",2019,"05",29.8261077826736,46.0598979013429,21.4728375766073,0,0,0,1,1,1,0,0,0
"3410","Mutare",2019,"06",17.6908709317879,20.2614420304196,16.3949536600949,0,0,0,1,1,1,0,0,0
"3411","Mutare",2019,"07",14.4617867243503,15.9581834937015,13.5512228447912,0,0,0,1,1,1,0,0,0
"3412","Mutare",2019,"08",13.2180775603225,13.5598023148594,12.7856881390061,0,0,0,1,1,1,0,0,0
"3413","Mutare",2019,"09",13.8811501429204,15.823671992204,12.8235106525739,0,0,0,1,1,1,0,0,0
"3414","Mutare",2019,"10",14.4062596630021,17.0602812526583,12.0650221773657,0,0,0,1,1,1,0,0,0
"3415","Mutare",2019,"11",28.0828851231755,52.7864357668875,12.2050038328975,0,0,0,1,1,1,0,0,0
"3416","Mutare",2019,"12",50.2196590768759,70.6466799091716,36.0864200503472,0,0,0,1,1,1,0,0,0
"3417","Mutare",2020,"01",67.4416356218134,106.073355449018,34.1992268867474,0,0,0,1,1,1,0,0,0
"3418","Mutare",2020,"02",85.2829497632939,102.077064818927,63.9246497385014,0,0,0,1,1,1,0,0,0
"3419","Mutare",2020,"03",53.7911297013808,77.6061709112401,39.0184750572695,0,0,0,1,1,1,0,0,0
"3420","Mutare",2020,"04",37.101958484882,42.3437259945392,28.411507206933,0,0,0,1,1,1,0,0,0
"3421","Mutare",2020,"05",19.7368808967167,26.11543453641,15.9124099719439,0,0,0,1,1,1,0,0,0
"3422","Mutare",2020,"06",16.2253818497617,18.8532219919525,14.59324847498,0,0,0,1,1,1,0,0,0
"3423","Mutare",2020,"07",14.0915323164497,16.5229032254515,13.0919576675928,0,0,0,1,1,1,0,0,0
"3424","Mutare",2020,"08",13.3662569879035,14.4055112268661,12.9130086909407,0,0,0,1,1,1,0,0,0
"3425","Mutare",2020,"09",12.9461941352196,14.1794988901651,12.1438984477497,0,0,0,1,1,1,0,0,0
"3426","Mutare",2020,"10",15.8652472860412,21.5310228427615,12.2728543915883,0,0,0,1,1,1,0,0,0
"3427","Mutare",2020,"11",15.4557227623065,24.7680257347848,12.7072969817741,0,0,0,1,1,1,0,0,0
"3428","Mutare",2020,"12",87.0290503654164,108.864950976579,49.8138758844609,0,0,0,1,1,1,0,0,0
"3429","Mutare",2021,"01",117.650049007639,127.035153803754,100.982498102831,0,0,0,1,1,1,0,0,0
"3430","Mutare",2021,"02",109.580573368634,122.378623443589,100.94497820029,0,0,0,1,1,1,0,0,0
"3431","Mutare",2021,"03",67.3357419231714,101.453734325287,44.3880542284839,0,0,0,1,1,1,0,0,0
"3432","Mutare",2021,"04",24.9834867859199,38.6049822399396,17.7318164968896,0,0,0,1,1,1,0,0,0
"3433","Mutare",2021,"05",20.6648225410753,25.857663543229,16.3001317331415,0,0,0,1,1,1,0,0,0
"3434","Mutare",2021,"06",16.7285365437978,17.6718448305379,15.5649512998414,0,0,0,1,1,1,0,0,0
"3435","Mutare",2021,"07",14.5571451893611,15.1408543566616,14.230781964526,0,0,0,1,1,1,0,0,0
"3436","Mutare",2021,"08",14.1768906137125,15.9311560195283,13.1756393289473,0,0,0,1,1,1,0,0,0
"3437","Mutare",2021,"09",13.0389916139822,14.3898779158502,12.2210443617551,0,0,0,1,1,1,0,0,0
"3438","Mutare",2021,"10",13.882295332312,15.7249179067917,12.2464425021328,0,0,0,1,1,1,0,0,0
"3439","Mutare",2021,"11",16.7719184492179,28.6517516530987,12.0129515977994,0,0,0,1,1,1,0,0,0
"3440","Mutare",2021,"12",38.1536836717392,74.7956005957175,14.1681984223284,0,0,0,1,1,1,0,0,0
"3441","Mutasa",2015,"05",39.5445599523979,61.2431138918804,23.7121738409336,0,0,0,1,1,1,0,0,0
"3442","Mutasa",2015,"06",17.9075878564673,21.9366659781807,16.0962305019621,0,0,0,1,1,1,0,0,0
"3443","Mutasa",2015,"07",14.3583372180622,16.2110240791339,12.5023781865981,0,0,0,1,1,1,0,0,0
"3444","Mutasa",2015,"08",12.0670898161802,12.4249549547199,11.6505883325391,0,0,0,1,1,1,0,0,0
"3445","Mutasa",2015,"09",13.0167015027715,13.9411172507921,11.7982104112512,0,0,0,1,1,1,0,0,0
"3446","Mutasa",2015,"10",11.4784363925093,11.9384416399025,11.290679661361,0,0,0,1,1,1,0,0,0
"3447","Mutasa",2015,"11",16.797086687107,27.8891236223622,11.414354548205,0,0,0,1,1,1,0,0,0
"3448","Mutasa",2015,"12",47.1600368734265,90.2234490897225,13.560727445493,0,0,0,1,1,1,0,0,0
"3449","Mutasa",2016,"01",51.2063929414999,70.3088853086165,38.9887177898199,0,0,0,1,1,1,0,0,0
"3450","Mutasa",2016,"02",49.8798546259594,101.426675436297,27.3040956222495,0,0,0,1,1,1,0,0,0
"3451","Mutasa",2016,"03",105.50489669434,124.478453340318,90.4129160214834,0,0,0,1,1,1,0,0,0
"3452","Mutasa",2016,"04",88.1533607537436,108.664954378015,61.8967462824378,0,0,0,1,1,1,0,0,0
"3453","Mutasa",2016,"05",39.6713139472811,56.523368026819,27.8682651203667,0,0,0,1,1,1,0,0,0
"3454","Mutasa",2016,"06",23.5018427483773,26.1732476989335,20.3548363220936,0,0,0,1,1,1,0,0,0
"3455","Mutasa",2016,"07",16.2148411578606,19.0771775423909,13.7306330316253,0,0,0,1,1,1,0,0,0
"3456","Mutasa",2016,"08",12.7960716251148,13.633278976497,11.8156196526599,0,0,0,1,1,1,0,0,0
"3457","Mutasa",2016,"09",11.7590344406102,11.9413591943944,11.5395645264111,0,0,0,1,1,1,0,0,0
"3458","Mutasa",2016,"10",12.5547321066762,14.1255370739681,11.5266526025006,0,0,0,1,1,1,0,0,0
"3459","Mutasa",2016,"11",22.6219749730937,54.6881589809119,11.5574679132264,0,0,0,1,1,1,0,0,0
"3460","Mutasa",2016,"12",86.214921201418,117.174732004093,45.5498125013141,0,0,0,1,1,1,0,0,0
"3461","Mutasa",2017,"01",126.869879974813,129.776676165417,118.224531691558,0,0,0,1,1,1,0,0,0
"3462","Mutasa",2017,"02",119.007289853913,123.302321246116,113.504949076559,0,0,0,1,1,1,0,0,0
"3463","Mutasa",2017,"03",105.130140151248,122.870324909948,87.6300348516871,0,0,0,1,1,1,0,0,0
"3464","Mutasa",2017,"04",58.9287495983559,78.1135724154135,49.8450535408256,0,0,0,1,1,1,0,0,0
"3465","Mutasa",2017,"05",38.7656207813569,48.2725427463988,29.6104514928327,0,0,0,1,1,1,0,0,0
"3466","Mutasa",2017,"06",22.4058659423426,27.6103201646841,19.6935014124263,0,0,0,1,1,1,0,0,0
"3467","Mutasa",2017,"07",21.3355949682902,23.3938858825949,19.5038591146081,0,0,0,1,1,1,0,0,0
"3468","Mutasa",2017,"08",18.0650819858975,20.3017595519247,14.8857395651113,0,0,0,1,1,1,0,0,0
"3469","Mutasa",2017,"09",13.0726023780612,14.2957430091887,12.3011085435713,0,0,0,1,1,1,0,0,0
"3470","Mutasa",2017,"10",21.4229481847096,56.6824942045452,13.2803353221114,0,0,0,1,1,1,0,0,0
"3471","Mutasa",2017,"11",89.3784312411012,125.106345272599,41.8643717474374,0,0,0,1,1,1,0,0,0
"3472","Mutasa",2017,"12",115.769586565995,126.544930949659,106.48077249294,0,0,0,1,1,1,0,0,0
"3473","Mutasa",2018,"01",112.903458897157,124.110003061089,96.5928656168608,0,0,0,1,1,1,0,0,0
"3474","Mutasa",2018,"02",127.791283150487,130.009753831256,121.094618111492,0,0,0,1,1,1,0,0,0
"3475","Mutasa",2018,"03",123.842424414524,129.613721035246,117.458345437572,0,0,0,1,1,1,0,0,0
"3476","Mutasa",2018,"04",111.657234064913,121.102197628114,91.1613413475814,0,0,0,1,1,1,0,0,0
"3477","Mutasa",2018,"05",80.2489888573198,87.0558235777898,72.1597414241382,0,0,0,1,1,1,0,0,0
"3478","Mutasa",2018,"06",52.2617113273908,67.7939097749059,38.8216274043374,0,0,0,1,1,1,0,0,0
"3479","Mutasa",2018,"07",54.8140379728701,61.1205088052738,36.8440642243508,0,0,0,1,1,1,0,0,0
"3480","Mutasa",2018,"08",33.9421465048489,48.062058580929,24.3947313220026,0,0,0,1,1,1,0,0,0
"3481","Mutasa",2018,"09",17.9813415655513,23.429742706579,13.6790077493832,0,0,0,1,1,1,0,0,0
"3482","Mutasa",2018,"10",21.6115456958322,29.0995119388181,15.7565523222814,0,0,0,1,1,1,0,0,0
"3483","Mutasa",2018,"11",53.225054551786,116.937918967918,24.003076329032,0,0,0,1,1,1,0,0,0
"3484","Mutasa",2018,"12",117.546215741299,124.971432867269,109.76233318792,0,0,0,1,1,1,0,0,0
"3485","Mutasa",2019,"01",120.832829410973,124.579582744424,114.99211347817,0,0,0,1,1,1,0,0,0
"3486","Mutasa",2019,"02",108.08121275228,116.626730508461,93.6647184105189,0,0,0,1,1,1,0,0,0
"3487","Mutasa",2019,"03",101.44880967072,128.919149224254,71.9649042513609,0,0,0,1,1,1,0,0,0
"3488","Mutasa",2019,"04",81.4829461128811,93.9159538513372,66.8387305026247,0,0,0,1,1,1,0,0,0
"3489","Mutasa",2019,"05",54.0421243007778,77.4593513135391,41.4492025746345,0,0,0,1,1,1,0,0,0
"3490","Mutasa",2019,"06",32.8898223971682,39.0894170094727,28.8802718692432,0,0,0,1,1,1,0,0,0
"3491","Mutasa",2019,"07",21.6404933797648,27.421670889436,17.9980547145929,0,0,0,1,1,1,0,0,0
"3492","Mutasa",2019,"08",20.3118737954647,23.7534481531719,18.2823611903928,0,0,0,1,1,1,0,0,0
"3493","Mutasa",2019,"09",18.2690186549967,21.2549172627639,14.4039122206189,0,0,0,1,1,1,0,0,0
"3494","Mutasa",2019,"10",24.0573372175949,29.7809829897231,16.2267101860357,0,0,0,1,1,1,0,0,0
"3495","Mutasa",2019,"11",50.1965670850218,102.415397289698,16.4231793900392,0,0,0,1,1,1,0,0,0
"3496","Mutasa",2019,"12",105.427830459216,119.684237757035,89.8980847544539,0,0,0,1,1,1,0,0,0
"3497","Mutasa",2020,"01",113.922167226413,128.440697057816,93.3256657407322,0,0,0,1,1,1,0,0,0
"3498","Mutasa",2020,"02",122.283803405983,129.286626700051,112.622623205211,0,0,0,1,1,1,0,0,0
"3499","Mutasa",2020,"03",94.3816162700318,119.224241529409,77.9001279219077,0,0,0,1,1,1,0,0,0
"3500","Mutasa",2020,"04",94.2626321443227,106.666199914564,67.343020751909,0,0,0,1,1,1,0,0,0
"3501","Mutasa",2020,"05",59.7703386452946,83.9452365332753,39.7257142834968,0,0,0,1,1,1,0,0,0
"3502","Mutasa",2020,"06",33.8752069467366,38.2946072630022,30.4629159752749,0,0,0,1,1,1,0,0,0
"3503","Mutasa",2020,"07",24.8536966141391,31.8539057524743,20.4304575158995,0,0,0,1,1,1,0,0,0
"3504","Mutasa",2020,"08",20.6455828618132,24.577777362573,17.5435047217987,0,0,0,1,1,1,0,0,0
"3505","Mutasa",2020,"09",18.3814216007815,24.6623949875684,13.08656239155,0,0,0,1,1,1,0,0,0
"3506","Mutasa",2020,"10",17.5997988040628,23.8020254018834,12.8241238939669,0,0,0,1,1,1,0,0,0
"3507","Mutasa",2020,"11",20.0769273225002,42.5111087776986,14.0456393535387,0,0,0,1,1,1,0,0,0
"3508","Mutasa",2020,"12",120.658051126472,128.360830586052,80.3332075968991,0,0,0,1,1,1,0,0,0
"3509","Mutasa",2021,"01",128.733639140936,129.664793063599,127.174476722095,0,0,0,1,1,1,0,0,0
"3510","Mutasa",2021,"02",125.130688766689,128.017641525034,121.181820570213,0,0,0,1,1,1,0,0,0
"3511","Mutasa",2021,"03",98.9915440155421,124.493398085998,77.0645326897704,0,0,0,1,1,1,0,0,0
"3512","Mutasa",2021,"04",49.0269467279936,69.840354724385,35.4475416539956,0,0,0,1,1,1,0,0,0
"3513","Mutasa",2021,"05",36.2637911423693,47.4611820459064,25.7493305765355,0,0,0,1,1,1,0,0,0
"3514","Mutasa",2021,"06",28.7487198691612,31.5224112054291,26.0896362501393,0,0,0,1,1,1,0,0,0
"3515","Mutasa",2021,"07",25.2782663865087,27.2590601893301,22.6735040967323,0,0,0,1,1,1,0,0,0
"3516","Mutasa",2021,"08",25.6714698895629,29.1829734544804,23.0368034866979,0,0,0,1,1,1,0,0,0
"3517","Mutasa",2021,"09",18.9256787065582,22.325025654236,17.0075722563778,0,0,0,1,1,1,0,0,0
"3518","Mutasa",2021,"10",20.2931317296347,26.1645089593442,16.8513928337297,0,0,0,1,1,1,0,0,0
"3519","Mutasa",2021,"11",31.2692529873186,70.7582423960212,14.8775593765049,0,0,0,1,1,1,0,0,0
"3520","Mutasa",2021,"12",65.1890193630624,99.2127060563219,35.6549674991934,0,0,0,1,1,1,0,0,0
"3521","Mutoko",2015,"05",11.1450252378523,15.8754764805671,9.50812914989332,0,0,0,1,1,1,0,0,0
"3522","Mutoko",2015,"06",9.32176494022404,9.40595511686987,9.2434805983625,0,0,0,1,1,1,0,0,0
"3523","Mutoko",2015,"07",9.28006481343946,9.46979658605923,9.13769736012656,0,0,0,1,1,1,0,0,0
"3524","Mutoko",2015,"08",9.04541037599089,9.26803232006601,8.84904566495826,0,0,0,1,1,1,0,0,0
"3525","Mutoko",2015,"09",8.98342763729172,9.17589288593139,8.81647647527476,0,0,0,1,1,1,0,0,0
"3526","Mutoko",2015,"10",8.80514158993897,9.3617530802359,8.613754841702,0,0,0,1,1,1,0,0,0
"3527","Mutoko",2015,"11",11.8672661451286,16.6277313541095,8.59057677534951,0,0,0,1,1,1,0,0,0
"3528","Mutoko",2015,"12",30.4448986386731,58.6927965168453,9.00457213706925,0,0,0,1,1,1,0,0,0
"3529","Mutoko",2016,"01",24.4577569129044,44.3978896764889,17.1044043952196,0,0,0,1,1,1,0,0,0
"3530","Mutoko",2016,"02",27.0391586984904,40.3862724673375,15.564529388188,0,0,0,1,1,1,0,0,0
"3531","Mutoko",2016,"03",54.8628888835868,73.1962342094291,40.2337578383136,0,0,0,1,1,1,0,0,0
"3532","Mutoko",2016,"04",25.8103596164806,39.7263888533031,11.9343394643089,0,0,0,1,1,1,0,0,0
"3533","Mutoko",2016,"05",9.73232151247169,11.0860822351537,9.05691390617591,0,0,0,1,1,1,0,0,0
"3534","Mutoko",2016,"06",9.88746343411208,10.066579876137,9.71252965636712,0,0,0,1,1,1,0,0,0
"3535","Mutoko",2016,"07",9.14949499178027,9.33919762515619,9.07340524355416,0,0,0,1,1,1,0,0,0
"3536","Mutoko",2016,"08",9.16997956152339,9.39979486073617,8.89343499899719,0,0,0,1,1,1,0,0,0
"3537","Mutoko",2016,"09",8.9265069303016,9.10491468986321,8.8058219957586,0,0,0,1,1,1,0,0,0
"3538","Mutoko",2016,"10",9.37510628985498,10.0371210398601,9.02009811988132,0,0,0,1,1,1,0,0,0
"3539","Mutoko",2016,"11",14.1190391807113,41.2391446644447,8.68996434084455,0,0,0,1,1,1,0,0,0
"3540","Mutoko",2016,"12",50.5092396452515,72.4295524845162,24.431913696584,0,0,0,1,1,1,0,0,0
"3541","Mutoko",2017,"01",79.1565527538452,82.7946425233945,71.3663957165355,0,0,0,1,1,1,0,0,0
"3542","Mutoko",2017,"02",73.8323362309997,77.7564374453018,70.4443600216542,0,0,0,1,1,1,0,0,0
"3543","Mutoko",2017,"03",59.2623298194608,75.2577844129086,43.114306944537,0,0,0,1,1,1,0,0,0
"3544","Mutoko",2017,"04",29.7379956161093,37.8492028111886,18.6692213317027,0,0,0,1,1,1,0,0,0
"3545","Mutoko",2017,"05",20.2204928539598,25.6688509125593,16.2518208999162,0,0,0,1,1,1,0,0,0
"3546","Mutoko",2017,"06",11.2325042163025,14.3851983572237,10.0201069951005,0,0,0,1,1,1,0,0,0
"3547","Mutoko",2017,"07",10.6152404513357,12.8100295152967,9.45755416050495,0,0,0,1,1,1,0,0,0
"3548","Mutoko",2017,"08",9.41616687647713,9.80434013900837,8.97050031656531,0,0,0,1,1,1,0,0,0
"3549","Mutoko",2017,"09",9.06087253580215,9.10610391468447,9.01040088380445,0,0,0,1,1,1,0,0,0
"3550","Mutoko",2017,"10",9.35980999283574,10.4597597835133,9.08860245464247,0,0,0,1,1,1,0,0,0
"3551","Mutoko",2017,"11",29.0147479590868,53.853695330621,9.01037917870987,0,0,0,1,1,1,0,0,0
"3552","Mutoko",2017,"12",33.1557644411121,53.5409100886505,20.6316091679294,0,0,0,1,1,1,0,0,0
"3553","Mutoko",2018,"01",20.2476304591651,40.6743371886366,10.8885439396796,0,0,0,1,1,1,0,0,0
"3554","Mutoko",2018,"02",68.3307359302268,81.2870986671473,29.8076281381989,0,0,0,1,1,1,0,0,0
"3555","Mutoko",2018,"03",62.3055881070874,80.1830307066854,38.9872822059376,0,0,0,1,1,1,0,0,0
"3556","Mutoko",2018,"04",21.8556935982239,35.2271873613959,12.1507362163468,0,0,0,1,1,1,0,0,0
"3557","Mutoko",2018,"05",11.3784386490523,12.1648011948902,10.6815937068725,0,0,0,1,1,1,0,0,0
"3558","Mutoko",2018,"06",9.94296946141327,10.5149500505936,9.60135769930408,0,0,0,1,1,1,0,0,0
"3559","Mutoko",2018,"07",9.87661707765996,10.1258056413003,9.66371319546821,0,0,0,1,1,1,0,0,0
"3560","Mutoko",2018,"08",9.60611941926022,9.7751988465996,9.48258951204382,0,0,0,1,1,1,0,0,0
"3561","Mutoko",2018,"09",9.56312676866643,9.9092761539221,9.38187568425928,0,0,0,1,1,1,0,0,0
"3562","Mutoko",2018,"10",9.76330208705128,11.0010751811631,9.09223057544061,0,0,0,1,1,1,0,0,0
"3563","Mutoko",2018,"11",15.5613517826727,36.365083978226,9.02238547392479,0,0,0,1,1,1,0,0,0
"3564","Mutoko",2018,"12",46.0016740678341,58.9173115080312,27.9891013238885,0,0,0,1,1,1,0,0,0
"3565","Mutoko",2019,"01",69.2219376345437,78.902676310955,40.6377593913089,0,0,0,1,1,1,0,0,0
"3566","Mutoko",2019,"02",51.4496617526978,71.6612158543946,36.3138675827423,0,0,0,1,1,1,0,0,0
"3567","Mutoko",2019,"03",43.6211330919103,72.1345575150342,19.6473149912832,0,0,0,1,1,1,0,0,0
"3568","Mutoko",2019,"04",25.5409544778238,35.1966216819334,17.9641607972383,0,0,0,1,1,1,0,0,0
"3569","Mutoko",2019,"05",12.0535295907185,17.5151849854025,10.1666312367759,0,0,0,1,1,1,0,0,0
"3570","Mutoko",2019,"06",9.99574838646842,10.2173580439013,9.71053420240267,0,0,0,1,1,1,0,0,0
"3571","Mutoko",2019,"07",9.39238291676061,9.62453085485098,9.26485760847166,0,0,0,1,1,1,0,0,0
"3572","Mutoko",2019,"08",9.39295463409435,9.55017133419892,9.30593806640646,0,0,0,1,1,1,0,0,0
"3573","Mutoko",2019,"09",9.22581336537037,9.44115988175883,9.0977886715521,0,0,0,1,1,1,0,0,0
"3574","Mutoko",2019,"10",9.01347943930312,10.2458193925276,8.5173723146484,0,0,0,1,1,1,0,0,0
"3575","Mutoko",2019,"11",25.1707541902291,54.0141339918639,8.72252875866933,0,0,0,1,1,1,0,0,0
"3576","Mutoko",2019,"12",30.632902388654,51.0547276316326,14.5958017941002,0,0,0,1,1,1,0,0,0
"3577","Mutoko",2020,"01",43.372006381831,72.9313023581478,13.550610699956,0,0,0,1,1,1,0,0,0
"3578","Mutoko",2020,"02",61.8245586465569,81.9509236738301,28.1485275149134,0,0,0,1,1,1,0,0,0
"3579","Mutoko",2020,"03",26.6642364035951,54.4790861164214,12.2538390808634,0,0,0,1,1,1,0,0,0
"3580","Mutoko",2020,"04",11.7488543177981,13.5456712241926,10.4066313497115,0,0,0,1,1,1,0,0,0
"3581","Mutoko",2020,"05",9.53324330295442,9.91455864514144,9.30326377189616,0,0,0,1,1,1,0,0,0
"3582","Mutoko",2020,"06",10.1081669799393,10.4416208741662,9.88145915680966,0,0,0,1,1,1,0,0,0
"3583","Mutoko",2020,"07",9.70851712433006,9.80727892866717,9.57894757113704,0,0,0,1,1,1,0,0,0
"3584","Mutoko",2020,"08",9.37851280422005,9.72739295603938,9.16474760418865,0,0,0,1,1,1,0,0,0
"3585","Mutoko",2020,"09",9.18894529694776,9.41362208563456,8.88104818994112,0,0,0,1,1,1,0,0,0
"3586","Mutoko",2020,"10",10.6300162886931,13.4731547683048,9.31253220750257,0,0,0,1,1,1,0,0,0
"3587","Mutoko",2020,"11",10.1746706659017,14.6980862627503,9.01590256986122,0,0,0,1,1,1,0,0,0
"3588","Mutoko",2020,"12",60.2622098371044,74.9046997397219,23.2048746111605,0,0,0,1,1,1,0,0,0
"3589","Mutoko",2021,"01",74.3165644130641,81.4556329480333,57.8121366970574,0,0,0,1,1,1,0,0,0
"3590","Mutoko",2021,"02",69.3312798965202,79.5119068576002,63.905982842882,0,0,0,1,1,1,0,0,0
"3591","Mutoko",2021,"03",43.6896603912401,63.153341768423,26.4324396797059,0,0,0,1,1,1,0,0,0
"3592","Mutoko",2021,"04",14.0866845228473,22.5194427962726,10.2387184708534,0,0,0,1,1,1,0,0,0
"3593","Mutoko",2021,"05",12.7063099611115,14.7902463571553,11.5121762649624,0,0,0,1,1,1,0,0,0
"3594","Mutoko",2021,"06",12.4472504608875,14.3376859305906,10.7931010166545,0,0,0,1,1,1,0,0,0
"3595","Mutoko",2021,"07",11.3524271187602,11.7981848619272,10.8503195289196,0,0,0,1,1,1,0,0,0
"3596","Mutoko",2021,"08",10.7079530633175,11.7395463698457,9.56945445861146,0,0,0,1,1,1,0,0,0
"3597","Mutoko",2021,"09",9.79684655106703,10.2001103793395,9.4385355173253,0,0,0,1,1,1,0,0,0
"3598","Mutoko",2021,"10",9.15578539143286,9.43799034710433,8.95541194511218,0,0,0,1,1,1,0,0,0
"3599","Mutoko",2021,"11",11.7152175828275,18.0910598116768,8.83935345689695,0,0,0,1,1,1,0,0,0
"3600","Mutoko",2021,"12",14.5107810538228,20.5603022867001,9.63555883129764,0,0,0,1,1,1,0,0,0
"3601","Mwenezi",2015,"05",15.2805156247577,16.6347929582977,14.8144583479153,0,0,0,1,1,1,0,0,0
"3602","Mwenezi",2015,"06",14.6216562594018,14.915623716548,14.4180862998512,0,0,0,1,1,1,0,0,0
"3603","Mwenezi",2015,"07",14.39603945213,14.6268440203654,14.2116986429175,0,0,0,1,1,1,0,0,0
"3604","Mwenezi",2015,"08",13.9752785177157,14.1887339002105,13.6609051790533,0,0,0,1,1,1,0,0,0
"3605","Mwenezi",2015,"09",25.5999271914907,36.0575700142738,14.2790088412429,0,0,0,1,1,1,0,0,0
"3606","Mwenezi",2015,"10",14.2701581316706,15.3343246333198,13.7178026798586,0,0,0,1,1,1,0,0,0
"3607","Mwenezi",2015,"11",18.3606493630886,25.528122218311,13.2656260708241,0,0,0,1,1,1,0,0,0
"3608","Mwenezi",2015,"12",18.4892316341808,24.219793249876,14.3429291804342,0,0,0,1,1,1,0,0,0
"3609","Mwenezi",2016,"01",25.4222738984617,47.1738644459507,13.7795402670337,0,0,0,1,1,1,0,0,0
"3610","Mwenezi",2016,"02",25.0535603564464,43.0798580595213,15.9324705841402,0,0,0,1,1,1,0,0,0
"3611","Mwenezi",2016,"03",59.6251092958636,83.8119682256787,25.6060947733691,0,0,0,1,1,1,0,0,0
"3612","Mwenezi",2016,"04",44.0652803519962,61.3384526756967,25.405387256421,0,0,0,1,1,1,0,0,0
"3613","Mwenezi",2016,"05",17.7710023034063,22.8654725309728,15.6257383045047,0,0,0,1,1,1,0,0,0
"3614","Mwenezi",2016,"06",16.7768353015118,18.1167262383426,15.0597330046074,0,0,0,1,1,1,0,0,0
"3615","Mwenezi",2016,"07",16.1886016991556,18.4143183077046,14.8187977154753,0,0,0,1,1,1,0,0,0
"3616","Mwenezi",2016,"08",14.2232841768705,14.7927221461343,13.7013230964819,0,0,0,1,1,1,0,0,0
"3617","Mwenezi",2016,"09",13.9235180183185,14.5463316478873,13.6918753762482,0,0,0,1,1,1,0,0,0
"3618","Mwenezi",2016,"10",14.563411883018,16.8370483199947,13.5715292309314,0,0,0,1,1,1,0,0,0
"3619","Mwenezi",2016,"11",17.636291116966,32.2018247051936,13.4214091964171,0,0,0,1,1,1,0,0,0
"3620","Mwenezi",2016,"12",60.0405945412933,108.022649266214,18.6080763245821,0,0,0,1,1,1,0,0,0
"3621","Mwenezi",2017,"01",104.963372443147,129.692794442571,80.0566072315411,0,0,0,1,1,1,0,0,0
"3622","Mwenezi",2017,"02",103.046794070423,125.433961713183,72.8448831575377,0,0,0,1,1,1,0,0,0
"3623","Mwenezi",2017,"03",76.002072863287,110.066822426331,42.7704594969652,0,0,0,1,1,1,0,0,0
"3624","Mwenezi",2017,"04",31.8328238039448,38.0667240777877,24.6531265376195,0,0,0,1,1,1,0,0,0
"3625","Mwenezi",2017,"05",31.6601493722209,43.8203030607356,20.8628708433484,0,0,0,1,1,1,0,0,0
"3626","Mwenezi",2017,"06",17.2958748755984,19.8923311286237,15.5748375633896,0,0,0,1,1,1,0,0,0
"3627","Mwenezi",2017,"07",15.544596348382,15.9940906390925,15.2258972350037,0,0,0,1,1,1,0,0,0
"3628","Mwenezi",2017,"08",14.9056979441766,16.250409538733,14.0712166660145,0,0,0,1,1,1,0,0,0
"3629","Mwenezi",2017,"09",14.5312617356168,16.4435282330323,14.1288301088861,0,0,0,1,1,1,0,0,0
"3630","Mwenezi",2017,"10",23.619709868126,35.7806496300507,15.525737415006,0,0,0,1,1,1,0,0,0
"3631","Mwenezi",2017,"11",33.5728572847245,48.721762211473,20.68134650351,0,0,0,1,1,1,0,0,0
"3632","Mwenezi",2017,"12",29.4429797824562,46.4837811184714,17.578106188857,0,0,0,1,1,1,0,0,0
"3633","Mwenezi",2018,"01",22.602145645404,33.8070797455888,14.9354139553377,0,0,0,1,1,1,0,0,0
"3634","Mwenezi",2018,"02",79.9681888813336,122.298717862808,46.1387655681692,0,0,0,1,1,1,0,0,0
"3635","Mwenezi",2018,"03",73.3567477289153,116.274269540838,48.3803561293253,0,0,0,1,1,1,0,0,0
"3636","Mwenezi",2018,"04",51.5204946556612,61.2209503103881,35.6950915480575,0,0,0,1,1,1,0,0,0
"3637","Mwenezi",2018,"05",33.6595888483675,43.7778465084694,20.9470265180493,0,0,0,1,1,1,0,0,0
